image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_fetta.bmp,Colore della Pasta,Pasta con alone e zone biancastre per effetto di sgretolamento.,La pasta del formaggio presenta alone e zone biancastre per effetto di sgretolamento.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_fetta.bmp,Colore della Pasta,Pasta con area centrale più carica.,La pasta del formaggio presenta area centrale più carica.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_fetta.bmp,Colore della Pasta,Pasta con colorazione rosata ai bordi.,La pasta del formaggio presenta colorazione rosata ai bordi.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_fetta.bmp,Colore della Pasta,Pasta di colore non del tutto omogeneo.,La pasta del formaggio è di colore non del tutto omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_fetta.bmp,Colore della Pasta,Pasta di colore poco carico ma uniforme.,La pasta del formaggio è di colore poco carico ma uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_fetta.bmp,Colore della Pasta,Pasta con zone rosate e grigiastre.,La pasta del formaggio presenta zone rosate e grigiastre.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_fetta.bmp,Colore della Pasta,Pasta di colore paglierino omogeneo con alone grigio verdognolo.,La pasta del formaggio è di colore paglierino omogeneo con alone grigio verdognolo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_grana.bmp,Colore della Pasta,"Pasta di colore carico grigiastro, più scuro verso il piatto.","La pasta del formaggio è di colore carico grigiastro, più scuro verso il piatto."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_grana.bmp,Colore della Pasta,"Pasta di colore giallo carico, omogeneamente distribuito.","La pasta del formaggio è di colore giallo carico, omogeneamente distribuito."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_grana.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_grana.bmp,Colore della Pasta,Pasta di colore più scuro e piatto.,La pasta del formaggio è di colore più scuro e piatto.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_grana.bmp,Colore della Pasta,Pasta di colore carico abbastanza omogeneo.,La pasta del formaggio è di colore carico abbastanza omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_grana.bmp,Colore della Pasta,Pasta di colore poco carico e omogeneo.,La pasta del formaggio è di colore poco carico e omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_grana.bmp,Colore della Pasta,Pasta con zona più scura verso il piatto.,La pasta del formaggio presenta zona più scura verso il piatto.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_grana.bmp,Colore della Pasta,Pasta di colore paglierino carico omogeneamente distribuito con presenza di cristalli bianchi.,La pasta del formaggio è di colore paglierino carico omogeneamente distribuito con presenza di cristalli bianchi.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_fetta.bmp,Colore della Pasta,Pasta di colore leggermente carico ma uniforme.,La pasta del formaggio è di colore leggermente carico ma uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_fetta.bmp,Colore della Pasta,"Pasta di colore omogeneo, poco saturo.","La pasta del formaggio è di colore omogeneo, poco saturo."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_fetta.bmp,Colore della Pasta,Pasta di colore giallo carico.,La pasta del formaggio è di colore giallo carico.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_fetta.bmp,Colore della Pasta,Pasta di colore paglierino chiaro omogeneo.,La pasta del formaggio è di colore paglierino chiaro omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_fetta.bmp,Colore della Pasta,Pasta con zona più scura.,La pasta del formaggio presenta zona più scura.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_fetta.bmp,Colore della Pasta,Pasta di colore paglierino intenso e omogeneo.,La pasta del formaggio è di colore paglierino intenso e omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_fetta.bmp,Colore della Pasta,Pasta con alone e zone biancastre per effetto di sgretolamento.,La pasta del formaggio presenta alone e zone biancastre per effetto di sgretolamento.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_fetta.bmp,Colore della Pasta,Pasta con area centrale più carica.,La pasta del formaggio presenta area centrale più carica.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_fetta.bmp,Colore della Pasta,Pasta con colorazione rosata ai bordi.,La pasta del formaggio presenta colorazione rosata ai bordi.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_fetta.bmp,Colore della Pasta,Pasta di colore non del tutto omogeneo.,La pasta del formaggio è di colore non del tutto omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_fetta.bmp,Colore della Pasta,Pasta di colore poco carico ma uniforme.,La pasta del formaggio è di colore poco carico ma uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_fetta.bmp,Colore della Pasta,Pasta con zone rosate e grigiastre.,La pasta del formaggio presenta zone rosate e grigiastre.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_fetta.bmp,Colore della Pasta,Pasta di colore paglierino omogeneo con alone grigio verdognolo.,La pasta del formaggio è di colore paglierino omogeneo con alone grigio verdognolo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_grana.bmp,Colore della Pasta,Pasta con alone centrale evidente e sottopiatto più chiaro.,La pasta del formaggio presenta alone centrale evidente e sottopiatto più chiaro.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_grana.bmp,Colore della Pasta,"Pasta di colore giallo carico al centro, tendente al più chiaro verso le zone periferiche.","La pasta del formaggio è di colore giallo carico al centro, tendente al più chiaro verso le zone periferiche."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_grana.bmp,Colore della Pasta,Pasta più chiara nelle zone esterne.,La pasta del formaggio è più chiara nelle zone esterne.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_grana.bmp,Colore della Pasta,Pasta di colore giallo carico con una parte più chiara.,La pasta del formaggio è di colore giallo carico con una parte più chiara.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_grana.bmp,Colore della Pasta,"Pasta di colore carico, più scuro al centro.","La pasta del formaggio è di colore carico, più scuro al centro."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_grana.bmp,Colore della Pasta,"Pasta con anello chiaro perimetrale, centro giallo carico e zone verdastre.","La pasta del formaggio presenta anello chiaro perimetrale, centro giallo carico e zone verdastre."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_grana.bmp,Colore della Pasta,"Pasta con colore non omogeneo: un settore paglierino pallido tendente al grigio, il resto paglierino più deciso.","La pasta del formaggio presenta colore non omogeneo: un settore paglierino pallido tendente al grigio, il resto paglierino più deciso."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2b_304_fetta.bmp,Colore della Pasta,Pasta con netto alone e fascia rosata molto evidente.,La pasta del formaggio presenta netto alone e fascia rosata molto evidente.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2b_304_fetta.bmp,Colore della Pasta,Pasta con colore più carico al centro e banda rosata.,La pasta del formaggio presenta colore più carico al centro e banda rosata.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2b_304_fetta.bmp,Colore della Pasta,Pasta con evidente striscia rosa.,La pasta del formaggio presenta evidente striscia rosa.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2b_304_fetta.bmp,Colore della Pasta,Pasta con alone rosato lungo tutto il piatto.,La pasta del formaggio presenta alone rosato lungo tutto il piatto.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2b_304_fetta.bmp,Colore della Pasta,Pasta con alone scuro molto evidente e disomogenea.,La pasta del formaggio presenta alone scuro molto evidente e disomogenea.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2b_304_fetta.bmp,Colore della Pasta,Pasta di colore carico con fascia bruna molto marcata.,La pasta del formaggio è di colore carico con fascia bruna molto marcata.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2b_304_fetta.bmp,Colore della Pasta,Pasta con zona rosa molto evidente e anello perimetrale di colore giallo molto chiaro.,La pasta del formaggio presenta zona rosa molto evidente e anello perimetrale di colore giallo molto chiaro.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2b_304_fetta.bmp,Colore della Pasta,"Pasta con colore non uniforme, base paglierina chiara tendente al grigio con striscia scura estesa e parallela a un piatto.","La pasta del formaggio presenta colore non uniforme, base paglierina chiara tendente al grigio con striscia scura estesa e parallela a un piatto."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6b_330_fetta.bmp,Colore della Pasta,Pasta tendente al rosato e di colore uniforme.,La pasta del formaggio è tendente al rosato e di colore uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6b_330_fetta.bmp,Colore della Pasta,Pasta di colore chiaro con lieve carico al centro.,La pasta del formaggio è di colore chiaro con lieve carico al centro.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6b_330_fetta.bmp,Colore della Pasta,Pasta leggermente più scura ai bordi.,La pasta del formaggio è leggermente più scura ai bordi.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6b_330_fetta.bmp,Colore della Pasta,Pasta di colore paglierino.,La pasta del formaggio è di colore paglierino.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6b_330_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo non molto carico.,La pasta del formaggio è di colore omogeneo non molto carico.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6b_330_fetta.bmp,Colore della Pasta,Pasta con zona leggermente rosata.,La pasta del formaggio presenta zona leggermente rosata.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6b_330_fetta.bmp,Colore della Pasta,"Pasta di colore paglierino omogeneo, con leggeri aloni verdolini.","La pasta del formaggio è di colore paglierino omogeneo, con leggeri aloni verdolini."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6a_330_fetta.bmp,Colore della Pasta,Pasta tendente al rosato e di colore uniforme.,La pasta del formaggio è tendente al rosato e di colore uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6a_330_fetta.bmp,Colore della Pasta,Pasta di colore chiaro con lieve carico al centro.,La pasta del formaggio è di colore chiaro con lieve carico al centro.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6a_330_fetta.bmp,Colore della Pasta,Pasta leggermente più scura ai bordi.,La pasta del formaggio è leggermente più scura ai bordi.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6a_330_fetta.bmp,Colore della Pasta,Pasta di colore paglierino.,La pasta del formaggio è di colore paglierino.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6a_330_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo non molto carico.,La pasta del formaggio è di colore omogeneo non molto carico.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6a_330_fetta.bmp,Colore della Pasta,Pasta con zona leggermente rosata.,La pasta del formaggio presenta zona leggermente rosata.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P6a_330_fetta.bmp,Colore della Pasta,"Pasta di colore paglierino omogeneo, con leggeri aloni verdolini.","La pasta del formaggio è di colore paglierino omogeneo, con leggeri aloni verdolini."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2a_304_fetta.bmp,Colore della Pasta,Pasta con netto alone e fascia rosata molto evidente.,La pasta del formaggio presenta netto alone e fascia rosata molto evidente.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2a_304_fetta.bmp,Colore della Pasta,Pasta con colore più carico al centro e banda rosata.,La pasta del formaggio presenta colore più carico al centro e banda rosata.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2a_304_fetta.bmp,Colore della Pasta,Pasta con evidente striscia rosa.,La pasta del formaggio presenta evidente striscia rosa.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2a_304_fetta.bmp,Colore della Pasta,Pasta con alone rosato lungo tutto il piatto.,La pasta del formaggio presenta alone rosato lungo tutto il piatto.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2a_304_fetta.bmp,Colore della Pasta,Pasta con alone scuro molto evidente e disomogenea.,La pasta del formaggio presenta alone scuro molto evidente e disomogenea.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2a_304_fetta.bmp,Colore della Pasta,Pasta di colore carico con fascia bruna molto marcata.,La pasta del formaggio è di colore carico con fascia bruna molto marcata.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2a_304_fetta.bmp,Colore della Pasta,Pasta con zona rosa molto evidente e anello perimetrale di colore giallo molto chiaro.,La pasta del formaggio presenta zona rosa molto evidente e anello perimetrale di colore giallo molto chiaro.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P2a_304_fetta.bmp,Colore della Pasta,"Pasta con colore non uniforme, base paglierina chiara tendente al grigio con striscia scura estesa e parallela a un piatto.","La pasta del formaggio presenta colore non uniforme, base paglierina chiara tendente al grigio con striscia scura estesa e parallela a un piatto."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_grana.bmp,Colore della Pasta,Pasta con alone e zone biancastre per effetto di sgretolamento.,La pasta del formaggio presenta alone e zone biancastre per effetto di sgretolamento.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_grana.bmp,Colore della Pasta,Pasta con area centrale più carica.,La pasta del formaggio presenta area centrale più carica.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_grana.bmp,Colore della Pasta,Pasta con colorazione rosata ai bordi.,La pasta del formaggio presenta colorazione rosata ai bordi.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_grana.bmp,Colore della Pasta,Pasta di colore non del tutto omogeneo.,La pasta del formaggio è di colore non del tutto omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_grana.bmp,Colore della Pasta,Pasta di colore poco carico ma uniforme.,La pasta del formaggio è di colore poco carico ma uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_grana.bmp,Colore della Pasta,Pasta con zone rosate e grigiastre.,La pasta del formaggio presenta zone rosate e grigiastre.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5b_313_grana.bmp,Colore della Pasta,Pasta di colore paglierino omogeneo con alone grigio verdognolo.,La pasta del formaggio è di colore paglierino omogeneo con alone grigio verdognolo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3a_305_fetta.bmp,Colore della Pasta,"Pasta di colore carico grigiastro, più scuro verso il piatto.","La pasta del formaggio è di colore carico grigiastro, più scuro verso il piatto."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3a_305_fetta.bmp,Colore della Pasta,"Pasta di colore giallo carico, omogeneamente distribuito.","La pasta del formaggio è di colore giallo carico, omogeneamente distribuito."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3a_305_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3a_305_fetta.bmp,Colore della Pasta,Pasta di colore più scuro e piatto.,La pasta del formaggio è di colore più scuro e piatto.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3a_305_fetta.bmp,Colore della Pasta,Pasta di colore carico abbastanza omogeneo.,La pasta del formaggio è di colore carico abbastanza omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3a_305_fetta.bmp,Colore della Pasta,Pasta di colore poco carico e omogeneo.,La pasta del formaggio è di colore poco carico e omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3a_305_fetta.bmp,Colore della Pasta,Pasta con zona più scura verso il piatto.,La pasta del formaggio presenta zona più scura verso il piatto.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3a_305_fetta.bmp,Colore della Pasta,Pasta di colore paglierino carico omogeneamente distribuito con presenza di cristalli bianchi.,La pasta del formaggio è di colore paglierino carico omogeneamente distribuito con presenza di cristalli bianchi.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4a_307_grana.bmp,Colore della Pasta,Pasta di colore leggermente carico ma uniforme.,La pasta del formaggio è di colore leggermente carico ma uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4a_307_grana.bmp,Colore della Pasta,"Pasta di colore omogeneo, poco saturo.","La pasta del formaggio è di colore omogeneo, poco saturo."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4a_307_grana.bmp,Colore della Pasta,Pasta di colore giallo carico.,La pasta del formaggio è di colore giallo carico.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4a_307_grana.bmp,Colore della Pasta,Pasta di colore paglierino chiaro omogeneo.,La pasta del formaggio è di colore paglierino chiaro omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4a_307_grana.bmp,Colore della Pasta,Pasta con zona più scura.,La pasta del formaggio presenta zona più scura.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4a_307_grana.bmp,Colore della Pasta,Pasta di colore paglierino intenso e omogeneo.,La pasta del formaggio è di colore paglierino intenso e omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1a_302_fetta.bmp,Colore della Pasta,Pasta con alone centrale evidente e sottopiatto più chiaro.,La pasta del formaggio presenta alone centrale evidente e sottopiatto più chiaro.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1a_302_fetta.bmp,Colore della Pasta,"Pasta di colore giallo carico al centro, tendente al più chiaro verso le zone periferiche.","La pasta del formaggio è di colore giallo carico al centro, tendente al più chiaro verso le zone periferiche."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1a_302_fetta.bmp,Colore della Pasta,Pasta più chiara nelle zone esterne.,La pasta del formaggio è più chiara nelle zone esterne.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1a_302_fetta.bmp,Colore della Pasta,Pasta di colore giallo carico con una parte più chiara.,La pasta del formaggio è di colore giallo carico con una parte più chiara.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1a_302_fetta.bmp,Colore della Pasta,"Pasta di colore carico, più scuro al centro.","La pasta del formaggio è di colore carico, più scuro al centro."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1a_302_fetta.bmp,Colore della Pasta,"Pasta con anello chiaro perimetrale, centro giallo carico e zone verdastre.","La pasta del formaggio presenta anello chiaro perimetrale, centro giallo carico e zone verdastre."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1a_302_fetta.bmp,Colore della Pasta,"Pasta con colore non omogeneo: un settore paglierino pallido tendente al grigio, il resto paglierino più deciso.","La pasta del formaggio presenta colore non omogeneo: un settore paglierino pallido tendente al grigio, il resto paglierino più deciso."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_fetta.bmp,Colore della Pasta,Pasta con alone centrale evidente e sottopiatto più chiaro.,La pasta del formaggio presenta alone centrale evidente e sottopiatto più chiaro.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_fetta.bmp,Colore della Pasta,"Pasta di colore giallo carico al centro, tendente al più chiaro verso le zone periferiche.","La pasta del formaggio è di colore giallo carico al centro, tendente al più chiaro verso le zone periferiche."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_fetta.bmp,Colore della Pasta,Pasta più chiara nelle zone esterne.,La pasta del formaggio è più chiara nelle zone esterne.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_fetta.bmp,Colore della Pasta,Pasta di colore giallo carico con una parte più chiara.,La pasta del formaggio è di colore giallo carico con una parte più chiara.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_fetta.bmp,Colore della Pasta,"Pasta di colore carico, più scuro al centro.","La pasta del formaggio è di colore carico, più scuro al centro."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_fetta.bmp,Colore della Pasta,"Pasta con anello chiaro perimetrale, centro giallo carico e zone verdastre.","La pasta del formaggio presenta anello chiaro perimetrale, centro giallo carico e zone verdastre."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P1b_302_fetta.bmp,Colore della Pasta,"Pasta con colore non omogeneo: un settore paglierino pallido tendente al grigio, il resto paglierino più deciso.","La pasta del formaggio presenta colore non omogeneo: un settore paglierino pallido tendente al grigio, il resto paglierino più deciso."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_grana.bmp,Colore della Pasta,Pasta con alone e zone biancastre per effetto di sgretolamento.,La pasta del formaggio presenta alone e zone biancastre per effetto di sgretolamento.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_grana.bmp,Colore della Pasta,Pasta con area centrale più carica.,La pasta del formaggio presenta area centrale più carica.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_grana.bmp,Colore della Pasta,Pasta con colorazione rosata ai bordi.,La pasta del formaggio presenta colorazione rosata ai bordi.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_grana.bmp,Colore della Pasta,Pasta di colore non del tutto omogeneo.,La pasta del formaggio è di colore non del tutto omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_grana.bmp,Colore della Pasta,Pasta di colore poco carico ma uniforme.,La pasta del formaggio è di colore poco carico ma uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_grana.bmp,Colore della Pasta,Pasta con zone rosate e grigiastre.,La pasta del formaggio presenta zone rosate e grigiastre.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P5a_313_grana.bmp,Colore della Pasta,Pasta di colore paglierino omogeneo con alone grigio verdognolo.,La pasta del formaggio è di colore paglierino omogeneo con alone grigio verdognolo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_grana.bmp,Colore della Pasta,Pasta di colore leggermente carico ma uniforme.,La pasta del formaggio è di colore leggermente carico ma uniforme.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_grana.bmp,Colore della Pasta,"Pasta di colore omogeneo, poco saturo.","La pasta del formaggio è di colore omogeneo, poco saturo."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_grana.bmp,Colore della Pasta,Pasta di colore giallo carico.,La pasta del formaggio è di colore giallo carico.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_grana.bmp,Colore della Pasta,Pasta di colore paglierino chiaro omogeneo.,La pasta del formaggio è di colore paglierino chiaro omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_grana.bmp,Colore della Pasta,Pasta con zona più scura.,La pasta del formaggio presenta zona più scura.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P4b_307_grana.bmp,Colore della Pasta,Pasta di colore paglierino intenso e omogeneo.,La pasta del formaggio è di colore paglierino intenso e omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_fetta.bmp,Colore della Pasta,"Pasta di colore carico grigiastro, più scuro verso il piatto.","La pasta del formaggio è di colore carico grigiastro, più scuro verso il piatto."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_fetta.bmp,Colore della Pasta,"Pasta di colore giallo carico, omogeneamente distribuito.","La pasta del formaggio è di colore giallo carico, omogeneamente distribuito."
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_fetta.bmp,Colore della Pasta,Pasta di colore più scuro e piatto.,La pasta del formaggio è di colore più scuro e piatto.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_fetta.bmp,Colore della Pasta,Pasta di colore carico abbastanza omogeneo.,La pasta del formaggio è di colore carico abbastanza omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_fetta.bmp,Colore della Pasta,Pasta di colore poco carico e omogeneo.,La pasta del formaggio è di colore poco carico e omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_fetta.bmp,Colore della Pasta,Pasta con zona più scura verso il piatto.,La pasta del formaggio presenta zona più scura verso il piatto.
data/images_flat/2018-2019_Trentingrana__2019-01-30__P3b_305_fetta.bmp,Colore della Pasta,Pasta di colore paglierino carico omogeneamente distribuito con presenza di cristalli bianchi.,La pasta del formaggio è di colore paglierino carico omogeneamente distribuito con presenza di cristalli bianchi.
data/images_flat/2019-2020_Trentingrana__III bimestre__27-11-2019_13° Seduta__P3b_TN305_Fetta.bmp,Colore della Pasta,Pasta con alone tendente al piatto piuttosto che centrale.,La pasta del formaggio presenta alone tendente al piatto piuttosto che centrale.
data/images_flat/2019-2020_Trentingrana__III bimestre__27-11-2019_13° Seduta__P3a_TN305_Grana.bmp,Colore della Pasta,Pasta con alone tendente al piatto piuttosto che centrale.,La pasta del formaggio presenta alone tendente al piatto piuttosto che centrale.
data/images_flat/2019-2020_Trentingrana__III bimestre__27-11-2019_13° Seduta__P3b_TN305_Grana.bmp,Colore della Pasta,Pasta con alone tendente al piatto piuttosto che centrale.,La pasta del formaggio presenta alone tendente al piatto piuttosto che centrale.
data/images_flat/2019-2020_Trentingrana__III bimestre__27-11-2019_13° Seduta__P3a_TN305_Fetta.bmp,Colore della Pasta,Pasta con alone tendente al piatto piuttosto che centrale.,La pasta del formaggio presenta alone tendente al piatto piuttosto che centrale.
data/images_flat/2019-2020_Trentingrana__III bimestre__11-12-2019_16° Seduta__P2b_TN305_Fetta.bmp,Colore della Pasta,Pasta con alone tendente al rosato.,La pasta del formaggio presenta alone tendente al rosato.
data/images_flat/2019-2020_Trentingrana__III bimestre__11-12-2019_16° Seduta__P2a_TN305_Grana.bmp,Colore della Pasta,Pasta con alone tendente al rosato.,La pasta del formaggio presenta alone tendente al rosato.
data/images_flat/2019-2020_Trentingrana__III bimestre__11-12-2019_16° Seduta__P2b_TN305_Grana.bmp,Colore della Pasta,Pasta con alone tendente al rosato.,La pasta del formaggio presenta alone tendente al rosato.
data/images_flat/2019-2020_Trentingrana__III bimestre__11-12-2019_16° Seduta__P2a_TN305_Fetta.bmp,Colore della Pasta,Pasta con alone tendente al rosato.,La pasta del formaggio presenta alone tendente al rosato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__08-01-2020_18° Seduta__P3a_TN314_Fetta.bmp,Colore della Pasta,Pasta con colorazione rosata attorno all'ago.,La pasta del formaggio presenta colorazione rosata attorno all'ago.
data/images_flat/2019-2020_Trentingrana__IV bimestre__08-01-2020_18° Seduta__P3a_TN314_Fetta.bmp,Colore della Pasta,Pasta con area rosata in corrispondenza di una bollatura allungata.,La pasta del formaggio presenta area rosata in corrispondenza di una bollatura allungata.
data/images_flat/2019-2020_Trentingrana__IV bimestre__08-01-2020_18° Seduta__P3b_TN314_Grana.bmp,Colore della Pasta,Pasta con colorazione rosata attorno all'ago.,La pasta del formaggio presenta colorazione rosata attorno all'ago.
data/images_flat/2019-2020_Trentingrana__IV bimestre__08-01-2020_18° Seduta__P3b_TN314_Grana.bmp,Colore della Pasta,Pasta con area rosata in corrispondenza di una bollatura allungata.,La pasta del formaggio presenta area rosata in corrispondenza di una bollatura allungata.
data/images_flat/2019-2020_Trentingrana__IV bimestre__08-01-2020_18° Seduta__P3a_TN314_Grana.bmp,Colore della Pasta,Pasta con colorazione rosata attorno all'ago.,La pasta del formaggio presenta colorazione rosata attorno all'ago.
data/images_flat/2019-2020_Trentingrana__IV bimestre__08-01-2020_18° Seduta__P3a_TN314_Grana.bmp,Colore della Pasta,Pasta con area rosata in corrispondenza di una bollatura allungata.,La pasta del formaggio presenta area rosata in corrispondenza di una bollatura allungata.
