image_path,attribute,caption,caption_sentence
data/images_flat/2019-2020_Trentingrana__IV bimestre__08-01-2020_18° Seduta__P3b_TN314_Fetta.bmp,Aroma,Aroma vegetale balsamico.,Il formaggio ha un aroma vegetale balsamico.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P6b_TN319_Grana.bmp,Aroma,Aroma di sapone.,Il formaggio ha un aroma di sapone.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P5a_TN311_Fetta.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P2b_TN304_Fetta.bmp,Aroma,Aroma poco complesso con nota di glutammato prevalente.,Il formaggio ha un aroma poco complesso con nota di glutammato prevalente.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P2a_TN304_Grana.bmp,Aroma,Aroma poco complesso con nota di glutammato prevalente.,Il formaggio ha un aroma poco complesso con nota di glutammato prevalente.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P5b_TN311_Grana.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P6a_TN319_Fetta.bmp,Aroma,Aroma di sapone.,Il formaggio ha un aroma di sapone.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P1a_TN302_Fetta.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P1a_TN302_Fetta.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P4a_TN307_Grana.bmp,Aroma,Aroma poco complesso con note lattiche di panna e yogurt.,Il formaggio ha un aroma poco complesso con note lattiche di panna e yogurt.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P1b_TN302_Grana.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P1b_TN302_Grana.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P4b_TN307_Fetta.bmp,Aroma,Aroma poco complesso con note lattiche di panna e yogurt.,Il formaggio ha un aroma poco complesso con note lattiche di panna e yogurt.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P5a_TN311_Grana.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P2b_TN304_Grana.bmp,Aroma,Aroma poco complesso con nota di glutammato prevalente.,Il formaggio ha un aroma poco complesso con nota di glutammato prevalente.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P6b_TN319_Fetta.bmp,Aroma,Aroma di sapone.,Il formaggio ha un aroma di sapone.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P6a_TN319_Grana.bmp,Aroma,Aroma di sapone.,Il formaggio ha un aroma di sapone.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P2a_TN304_Fetta.bmp,Aroma,Aroma poco complesso con nota di glutammato prevalente.,Il formaggio ha un aroma poco complesso con nota di glutammato prevalente.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P5b_TN311_Fetta.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P4a_TN307_Fetta.bmp,Aroma,Aroma poco complesso con note lattiche di panna e yogurt.,Il formaggio ha un aroma poco complesso con note lattiche di panna e yogurt.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P1a_TN302_Grana.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P1a_TN302_Grana.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P4b_TN307_Grana.bmp,Aroma,Aroma poco complesso con note lattiche di panna e yogurt.,Il formaggio ha un aroma poco complesso con note lattiche di panna e yogurt.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P1b_TN302_Fetta.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__19-02-2020_24° Seduta__P1b_TN302_Fetta.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P4b_TN319_fetta.bmp,Aroma,Aroma povero.,Il formaggio ha un aroma povero.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P3b_TN313_Grana.bmp,Aroma,Aroma di buona intensità retroolfattiva.,Il formaggio ha un aroma di buona intensità retroolfattiva.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P1b_TN305_Grana.bmp,Aroma,Aroma di ananas.,Il formaggio ha un aroma di ananas.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P1b_TN305_Grana.bmp,Aroma,Aroma molto leggero.,Il formaggio ha un aroma molto leggero.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P1a_TN305_Fetta.bmp,Aroma,Aroma di ananas.,Il formaggio ha un aroma di ananas.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P1a_TN305_Fetta.bmp,Aroma,Aroma molto leggero.,Il formaggio ha un aroma molto leggero.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P4a_TN319_Grana.bmp,Aroma,Aroma povero.,Il formaggio ha un aroma povero.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P3a_TN313_Fetta.bmp,Aroma,Aroma di buona intensità retroolfattiva.,Il formaggio ha un aroma di buona intensità retroolfattiva.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P1b_TN305_Fetta.bmp,Aroma,Aroma di ananas.,Il formaggio ha un aroma di ananas.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P1b_TN305_Fetta.bmp,Aroma,Aroma molto leggero.,Il formaggio ha un aroma molto leggero.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P3b_TN313_Fetta.bmp,Aroma,Aroma di buona intensità retroolfattiva.,Il formaggio ha un aroma di buona intensità retroolfattiva.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P4b_TN319_Grana.bmp,Aroma,Aroma povero.,Il formaggio ha un aroma povero.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P3a_TN313_Grana.bmp,Aroma,Aroma di buona intensità retroolfattiva.,Il formaggio ha un aroma di buona intensità retroolfattiva.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P4a_TN319_fetta.bmp,Aroma,Aroma povero.,Il formaggio ha un aroma povero.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P1a_TN305_Grana.bmp,Aroma,Aroma di ananas.,Il formaggio ha un aroma di ananas.
data/images_flat/2019-2020_Trentingrana__IV bimestre__22-01-2020_20° Seduta__P1a_TN305_Grana.bmp,Aroma,Aroma molto leggero.,Il formaggio ha un aroma molto leggero.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P6a_TN330_Grana.bmp,Aroma,Aroma passato.,Il formaggio ha un aroma passato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P4a_TN311_Fetta.bmp,Aroma,Aroma tostato.,Il formaggio ha un aroma tostato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P4a_TN311_Fetta.bmp,Aroma,Aroma poco caratteristico.,Il formaggio ha un aroma poco caratteristico.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P6b_TN330_Fetta.bmp,Aroma,Aroma passato.,Il formaggio ha un aroma passato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P4b_TN311_Grana.bmp,Aroma,Aroma tostato.,Il formaggio ha un aroma tostato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P4b_TN311_Grana.bmp,Aroma,Aroma poco caratteristico.,Il formaggio ha un aroma poco caratteristico.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P4a_TN311_Grana.bmp,Aroma,Aroma tostato.,Il formaggio ha un aroma tostato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P4a_TN311_Grana.bmp,Aroma,Aroma poco caratteristico.,Il formaggio ha un aroma poco caratteristico.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P6a_TN330_Fetta.bmp,Aroma,Aroma passato.,Il formaggio ha un aroma passato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P4b_TN311_Fetta.bmp,Aroma,Aroma tostato.,Il formaggio ha un aroma tostato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P4b_TN311_Fetta.bmp,Aroma,Aroma poco caratteristico.,Il formaggio ha un aroma poco caratteristico.
data/images_flat/2019-2020_Trentingrana__IV bimestre__15-01-2020_19° Seduta__P6b_TN330_Grana.bmp,Aroma,Aroma passato.,Il formaggio ha un aroma passato.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P2b_TN306_Grana.bmp,Aroma,Aroma di erbe amare e carne lessa.,Il formaggio ha un aroma di erbe amare e carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P3b_TN307_Grana.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P3b_TN307_Grana.bmp,Aroma,Aroma di nocciola e formaggino.,Il formaggio ha un aroma di nocciola e formaggino.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P2a_TN306_Fetta.bmp,Aroma,Aroma di erbe amare e carne lessa.,Il formaggio ha un aroma di erbe amare e carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P3a_TN307_Fetta.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P3a_TN307_Fetta.bmp,Aroma,Aroma di nocciola e formaggino.,Il formaggio ha un aroma di nocciola e formaggino.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P3b_TN307_Fetta.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P3b_TN307_Fetta.bmp,Aroma,Aroma di nocciola e formaggino.,Il formaggio ha un aroma di nocciola e formaggino.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P2b_TN306_Fetta.bmp,Aroma,Aroma di erbe amare e carne lessa.,Il formaggio ha un aroma di erbe amare e carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P3a_TN307_Grana.bmp,Aroma,Aroma di carne lessa.,Il formaggio ha un aroma di carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P3a_TN307_Grana.bmp,Aroma,Aroma di nocciola e formaggino.,Il formaggio ha un aroma di nocciola e formaggino.
data/images_flat/2019-2020_Trentingrana__IV bimestre__05-02-2020_22° Seduta__P2a_TN306_Grana.bmp,Aroma,Aroma di erbe amare e carne lessa.,Il formaggio ha un aroma di erbe amare e carne lessa.
data/images_flat/2019-2020_Trentingrana__IV bimestre__29-01-2020_21° Seduta__P3b_TN311_Fetta.bmp,Aroma,Aroma non confacente il trentingrana.,Il formaggio ha un aroma non confacente il trentingrana.
data/images_flat/2019-2020_Trentingrana__IV bimestre__29-01-2020_21° Seduta__P3a_TN311_Grana.bmp,Aroma,Aroma non confacente il trentingrana.,Il formaggio ha un aroma non confacente il trentingrana.
data/images_flat/2019-2020_Trentingrana__IV bimestre__29-01-2020_21° Seduta__P5b_TN323_Grana.bmp,Aroma,Aroma con glutammato dominante.,Il formaggio ha un aroma con glutammato dominante.
data/images_flat/2019-2020_Trentingrana__IV bimestre__29-01-2020_21° Seduta__P5a_TN323_Fetta.bmp,Aroma,Aroma con glutammato dominante.,Il formaggio ha un aroma con glutammato dominante.
data/images_flat/2019-2020_Trentingrana__IV bimestre__29-01-2020_21° Seduta__P3b_TN311_Grana.bmp,Aroma,Aroma non confacente il trentingrana.,Il formaggio ha un aroma non confacente il trentingrana.
data/images_flat/2019-2020_Trentingrana__IV bimestre__29-01-2020_21° Seduta__P3a_TN311_Fetta.bmp,Aroma,Aroma non confacente il trentingrana.,Il formaggio ha un aroma non confacente il trentingrana.
data/images_flat/2019-2020_Trentingrana__IV bimestre__29-01-2020_21° Seduta__P5b_TN323_Fetta.bmp,Aroma,Aroma con glutammato dominante.,Il formaggio ha un aroma con glutammato dominante.
data/images_flat/2019-2020_Trentingrana__IV bimestre__29-01-2020_21° Seduta__P5a_TN323_Grana.bmp,Aroma,Aroma con glutammato dominante.,Il formaggio ha un aroma con glutammato dominante.
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P6a_TN328_Grana.bmp,Aroma,"Aroma con sentori di nostrano non tipici, sfumati.","Il formaggio ha un aroma con sentori di nostrano non tipici, sfumati."
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P6b_TN328_Fetta.bmp,Aroma,"Aroma con sentori di nostrano non tipici, sfumati.","Il formaggio ha un aroma con sentori di nostrano non tipici, sfumati."
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P4a_TN313_Grana.bmp,Aroma,Aroma di frutta.,Il formaggio ha un aroma di frutta.
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P3b_TN310_Fetta.bmp,Aroma,"Aroma di cacao amaro, vecchio, con note medicinali.","Il formaggio ha un aroma di cacao amaro, vecchio, con note medicinali."
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P3a_TN310_Grana.bmp,Aroma,"Aroma di cacao amaro, vecchio, con note medicinali.","Il formaggio ha un aroma di cacao amaro, vecchio, con note medicinali."
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P4b_TN313_Fetta.bmp,Aroma,Aroma di frutta.,Il formaggio ha un aroma di frutta.
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P6a_TN328_Fetta.bmp,Aroma,"Aroma con sentori di nostrano non tipici, sfumati.","Il formaggio ha un aroma con sentori di nostrano non tipici, sfumati."
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P6b_TN328_Grana.bmp,Aroma,"Aroma con sentori di nostrano non tipici, sfumati.","Il formaggio ha un aroma con sentori di nostrano non tipici, sfumati."
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P3b_TN310_Grana.bmp,Aroma,"Aroma di cacao amaro, vecchio, con note medicinali.","Il formaggio ha un aroma di cacao amaro, vecchio, con note medicinali."
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P4a_TN313_Fetta.bmp,Aroma,Aroma di frutta.,Il formaggio ha un aroma di frutta.
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P4b_TN313_Grana.bmp,Aroma,Aroma di frutta.,Il formaggio ha un aroma di frutta.
data/images_flat/2019-2020_Trentingrana__V bimestre__04-03-2020_25° Seduta__P3a_TN310_Fetta.bmp,Aroma,"Aroma di cacao amaro, vecchio, con note medicinali.","Il formaggio ha un aroma di cacao amaro, vecchio, con note medicinali."
data/images_flat/2019-2020_Trentingrana__I bimestre__04-09-2019_1°Seduta__P2a_TN319_Fetta.bmp,Aroma,Aroma di provolone.,Il formaggio ha un aroma di provolone.
data/images_flat/2019-2020_Trentingrana__I bimestre__04-09-2019_1°Seduta__P2b_TN319_Grana.bmp,Aroma,Aroma di provolone.,Il formaggio ha un aroma di provolone.
data/images_flat/2019-2020_Trentingrana__I bimestre__04-09-2019_1°Seduta__P1a_TN302_Fetta.bmp,Aroma,Aroma di provolone.,Il formaggio ha un aroma di provolone.
data/images_flat/2019-2020_Trentingrana__I bimestre__04-09-2019_1°Seduta__P1b_TN302_Grana.bmp,Aroma,Aroma di provolone.,Il formaggio ha un aroma di provolone.
data/images_flat/2019-2020_Trentingrana__I bimestre__04-09-2019_1°Seduta__P2a_TN319_Grana.bmp,Aroma,Aroma di provolone.,Il formaggio ha un aroma di provolone.
data/images_flat/2019-2020_Trentingrana__I bimestre__04-09-2019_1°Seduta__P2b_TN319_Fetta.bmp,Aroma,Aroma di provolone.,Il formaggio ha un aroma di provolone.
data/images_flat/2019-2020_Trentingrana__I bimestre__04-09-2019_1°Seduta__P1a_TN302_Grana.bmp,Aroma,Aroma di provolone.,Il formaggio ha un aroma di provolone.
data/images_flat/2019-2020_Trentingrana__I bimestre__04-09-2019_1°Seduta__P1b_TN302_Fetta.bmp,Aroma,Aroma di provolone.,Il formaggio ha un aroma di provolone.
data/images_flat/2019-2020_Trentingrana__I bimestre__02-10-2019_5°Seduta__P2b_TN306_Grana.bmp,Aroma,Aroma quasi impercettibile.,Il formaggio ha un aroma quasi impercettibile.
data/images_flat/2019-2020_Trentingrana__I bimestre__02-10-2019_5°Seduta__P2a_TN306_Fetta.bmp,Aroma,Aroma quasi impercettibile.,Il formaggio ha un aroma quasi impercettibile.
data/images_flat/2019-2020_Trentingrana__I bimestre__02-10-2019_5°Seduta__P4a_TN313_Grana.bmp,Aroma,Aroma di idrocarburi.,Il formaggio ha un aroma di idrocarburi.
data/images_flat/2019-2020_Trentingrana__I bimestre__02-10-2019_5°Seduta__P4b_TN313_Fetta.bmp,Aroma,Aroma di idrocarburi.,Il formaggio ha un aroma di idrocarburi.
data/images_flat/2019-2020_Trentingrana__I bimestre__02-10-2019_5°Seduta__P2b_TN306_Fetta.bmp,Aroma,Aroma quasi impercettibile.,Il formaggio ha un aroma quasi impercettibile.
data/images_flat/2019-2020_Trentingrana__I bimestre__02-10-2019_5°Seduta__P2a_TN306_Grana.bmp,Aroma,Aroma quasi impercettibile.,Il formaggio ha un aroma quasi impercettibile.
data/images_flat/2019-2020_Trentingrana__I bimestre__02-10-2019_5°Seduta__P4a_TN313_Fetta.bmp,Aroma,Aroma di idrocarburi.,Il formaggio ha un aroma di idrocarburi.
data/images_flat/2019-2020_Trentingrana__I bimestre__02-10-2019_5°Seduta__P4b_TN313_Grana.bmp,Aroma,Aroma di idrocarburi.,Il formaggio ha un aroma di idrocarburi.
data/images_flat/2019-2020_Trentingrana__I bimestre__18-09-2019_3°Seduta__P1b_TN311_Grana.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2019-2020_Trentingrana__I bimestre__18-09-2019_3°Seduta__P1a_TN311_Fetta.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2019-2020_Trentingrana__I bimestre__18-09-2019_3°Seduta__P1b_TN311_Fetta.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2019-2020_Trentingrana__I bimestre__18-09-2019_3°Seduta__P1a_TN311_Grana.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2019-2020_Trentingrana__I bimestre__25-09-2019_4°Seduta__P4b_TN316_Grana.bmp,Aroma,Aroma di cipolla.,Il formaggio ha un aroma di cipolla.
data/images_flat/2019-2020_Trentingrana__I bimestre__25-09-2019_4°Seduta__P5a_TN330_Fetta.bmp,Aroma,Aroma di note cotte prevalenti.,Il formaggio ha un aroma di note cotte prevalenti.
data/images_flat/2019-2020_Trentingrana__I bimestre__25-09-2019_4°Seduta__P5b_TN330_Grana.bmp,Aroma,Aroma di note cotte prevalenti.,Il formaggio ha un aroma di note cotte prevalenti.
data/images_flat/2019-2020_Trentingrana__I bimestre__25-09-2019_4°Seduta__P4a_TN316_Fetta.bmp,Aroma,Aroma di cipolla.,Il formaggio ha un aroma di cipolla.
data/images_flat/2019-2020_Trentingrana__I bimestre__25-09-2019_4°Seduta__P5a_TN330_Grana.bmp,Aroma,Aroma di note cotte prevalenti.,Il formaggio ha un aroma di note cotte prevalenti.
data/images_flat/2019-2020_Trentingrana__I bimestre__25-09-2019_4°Seduta__P4b_TN316_Fetta.bmp,Aroma,Aroma di cipolla.,Il formaggio ha un aroma di cipolla.
data/images_flat/2019-2020_Trentingrana__I bimestre__25-09-2019_4°Seduta__P4a_TN316_Grana.bmp,Aroma,Aroma di cipolla.,Il formaggio ha un aroma di cipolla.
data/images_flat/2019-2020_Trentingrana__I bimestre__25-09-2019_4°Seduta__P5b_TN330_Fetta.bmp,Aroma,Aroma di note cotte prevalenti.,Il formaggio ha un aroma di note cotte prevalenti.
data/images_flat/2019-2020_Trentingrana__II bimestre__23-10-2019_8°Seduta__P3b_TN306_Grana.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2019-2020_Trentingrana__II bimestre__23-10-2019_8°Seduta__P4a_TN313_Grana.bmp,Aroma,Aroma molto debole.,Il formaggio ha un aroma molto debole.
data/images_flat/2019-2020_Trentingrana__II bimestre__23-10-2019_8°Seduta__P4b_TN313_Fetta.bmp,Aroma,Aroma molto debole.,Il formaggio ha un aroma molto debole.
data/images_flat/2019-2020_Trentingrana__II bimestre__23-10-2019_8°Seduta__P3a_TN306_Fetta.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2019-2020_Trentingrana__II bimestre__23-10-2019_8°Seduta__P3b_TN306_Fetta.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2019-2020_Trentingrana__II bimestre__23-10-2019_8°Seduta__P4a_TN313_Fetta.bmp,Aroma,Aroma molto debole.,Il formaggio ha un aroma molto debole.
data/images_flat/2019-2020_Trentingrana__II bimestre__23-10-2019_8°Seduta__P4b_TN313_Grana.bmp,Aroma,Aroma molto debole.,Il formaggio ha un aroma molto debole.
data/images_flat/2019-2020_Trentingrana__II bimestre__23-10-2019_8°Seduta__P3a_TN306_Grana.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P2b_TN306_Grana.bmp,Aroma,Aroma leggero.,Il formaggio ha un aroma leggero.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P2b_TN306_Grana.bmp,Aroma,Aroma di leggera fermentazione.,Il formaggio ha un aroma di leggera fermentazione.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P2a_TN306_Fetta.bmp,Aroma,Aroma leggero.,Il formaggio ha un aroma leggero.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P2a_TN306_Fetta.bmp,Aroma,Aroma di leggera fermentazione.,Il formaggio ha un aroma di leggera fermentazione.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P1a_TN302_Fetta.bmp,Aroma,Aroma poco intenso.,Il formaggio ha un aroma poco intenso.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P4a_TN330_Fetta.bmp,Aroma,Aroma leggero affumicato.,Il formaggio ha un aroma leggero affumicato.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P4b_TN330_Grana.bmp,Aroma,Aroma leggero affumicato.,Il formaggio ha un aroma leggero affumicato.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P1b_TN302_Grana.bmp,Aroma,Aroma poco intenso.,Il formaggio ha un aroma poco intenso.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P2b_TN306_Fetta.bmp,Aroma,Aroma leggero.,Il formaggio ha un aroma leggero.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P2b_TN306_Fetta.bmp,Aroma,Aroma di leggera fermentazione.,Il formaggio ha un aroma di leggera fermentazione.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P2a_TN306_Grana.bmp,Aroma,Aroma leggero.,Il formaggio ha un aroma leggero.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P2a_TN306_Grana.bmp,Aroma,Aroma di leggera fermentazione.,Il formaggio ha un aroma di leggera fermentazione.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P4a_TN330_Grana.bmp,Aroma,Aroma leggero affumicato.,Il formaggio ha un aroma leggero affumicato.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P1a_TN302_Grana.bmp,Aroma,Aroma poco intenso.,Il formaggio ha un aroma poco intenso.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P1b_TN302_Fetta.bmp,Aroma,Aroma poco intenso.,Il formaggio ha un aroma poco intenso.
data/images_flat/2019-2020_Trentingrana__II bimestre__09-10-2019_6°Seduta__P4b_TN330_Fetta.bmp,Aroma,Aroma leggero affumicato.,Il formaggio ha un aroma leggero affumicato.
data/images_flat/2019-2020_Trentingrana__II bimestre__30-10-2019_9°Seduta__P2b_TN310_Fetta.bmp,Aroma,Aroma di fermentazione da Clostridium sporogenes.,Il formaggio ha un aroma di fermentazione da Clostridium sporogenes.
data/images_flat/2019-2020_Trentingrana__II bimestre__30-10-2019_9°Seduta__P2a_TN310_Grana.bmp,Aroma,Aroma di fermentazione da Clostridium sporogenes.,Il formaggio ha un aroma di fermentazione da Clostridium sporogenes.
data/images_flat/2019-2020_Trentingrana__II bimestre__30-10-2019_9°Seduta__P2b_TN310_Grana.bmp,Aroma,Aroma di fermentazione da Clostridium sporogenes.,Il formaggio ha un aroma di fermentazione da Clostridium sporogenes.
data/images_flat/2019-2020_Trentingrana__II bimestre__30-10-2019_9°Seduta__P2a_TN310_Fetta.bmp,Aroma,Aroma di fermentazione da Clostridium sporogenes.,Il formaggio ha un aroma di fermentazione da Clostridium sporogenes.
data/images_flat/2019-2020_Trentingrana__II bimestre__02-10-2019_5°Seduta__P2b_TN306_Grana.bmp,Aroma,Aroma quasi impercettibile.,Il formaggio ha un aroma quasi impercettibile.
