image_path,attribute,caption,caption_sentence
data/images_flat/2021-2022_Trentingrana__23° Seduta_06-04-2022__P3b_TN311_543_fetta.bmp,Struttura della Pasta,Pasta con zona centrale quasi spugnosa.,La pasta del formaggio presenta zona centrale quasi spugnosa.
data/images_flat/2021-2022_Trentingrana__23° Seduta_06-04-2022__P3a_TN311_543_fetta.bmp,Struttura della Pasta,Pasta con zona centrale quasi spugnosa.,La pasta del formaggio presenta zona centrale quasi spugnosa.
data/images_flat/2021-2022_Trentingrana__23° Seduta_06-04-2022__P1b_TN302_756_fetta.bmp,Struttura della Pasta,Pasta con microfratture diffuse.,La pasta del formaggio presenta microfratture diffuse.
data/images_flat/2021-2022_Trentingrana__23° Seduta_06-04-2022__P1a_TN302_756_fetta.bmp,Struttura della Pasta,Pasta con microfratture diffuse.,La pasta del formaggio presenta microfratture diffuse.
data/images_flat/2021-2022_Trentingrana__23° Seduta_06-04-2022__P3a_TN311_543_grana.bmp,Struttura della Pasta,Pasta con zona centrale quasi spugnosa.,La pasta del formaggio presenta zona centrale quasi spugnosa.
data/images_flat/2021-2022_Trentingrana__23° Seduta_06-04-2022__P3b_TN311_543_grana.bmp,Struttura della Pasta,Pasta con zona centrale quasi spugnosa.,La pasta del formaggio presenta zona centrale quasi spugnosa.
data/images_flat/2021-2022_Trentingrana__23° Seduta_06-04-2022__P1a_TN302_756_grana.bmp,Struttura della Pasta,Pasta con microfratture diffuse.,La pasta del formaggio presenta microfratture diffuse.
data/images_flat/2021-2022_Trentingrana__23° Seduta_06-04-2022__P1b_TN302_756_grana.bmp,Struttura della Pasta,Pasta con microfratture diffuse.,La pasta del formaggio presenta microfratture diffuse.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P1b_TN304_267_Fetta.bmp,Struttura della Pasta,Pasta dalla struttura sabbiosa.,La pasta del formaggio è dalla struttura sabbiosa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P1b_TN304_267_Fetta.bmp,Struttura della Pasta,Pasta umida.,La pasta del formaggio è umida.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P1a_TN304_267_Fetta.bmp,Struttura della Pasta,Pasta dalla struttura sabbiosa.,La pasta del formaggio è dalla struttura sabbiosa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P1a_TN304_267_Fetta.bmp,Struttura della Pasta,Pasta umida.,La pasta del formaggio è umida.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P4a_TN313_364_Fetta.bmp,Struttura della Pasta,"Pasta con scaglie, struttura piatta nella zona inferiore.","La pasta del formaggio presenta scaglie, struttura piatta nella zona inferiore."
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P4b_TN313_364_Fetta.bmp,Struttura della Pasta,"Pasta con scaglie, struttura piatta nella zona inferiore.","La pasta del formaggio presenta scaglie, struttura piatta nella zona inferiore."
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P2a_TN305_159_Fetta.bmp,Struttura della Pasta,Pasta con una fessura sotto la frattura.,La pasta del formaggio presenta una fessura sotto la frattura.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P3b_TN311_551_Fetta.bmp,Struttura della Pasta,Pasta grassa.,La pasta del formaggio è grassa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P5a_TN323_123_Fetta.bmp,Struttura della Pasta,Pasta con una fessura grossa.,La pasta del formaggio presenta una fessura grossa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P5b_TN323_123_Fetta.bmp,Struttura della Pasta,Pasta con una fessura grossa.,La pasta del formaggio presenta una fessura grossa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P3a_TN311_551_Fetta.bmp,Struttura della Pasta,Pasta grassa.,La pasta del formaggio è grassa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P2b_TN305_159_Fetta.bmp,Struttura della Pasta,Pasta con una fessura sotto la frattura.,La pasta del formaggio presenta una fessura sotto la frattura.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P1a_TN304_267_Grana.bmp,Struttura della Pasta,Pasta dalla struttura sabbiosa.,La pasta del formaggio è dalla struttura sabbiosa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P1a_TN304_267_Grana.bmp,Struttura della Pasta,Pasta umida.,La pasta del formaggio è umida.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P1b_TN304_267_Grana.bmp,Struttura della Pasta,Pasta dalla struttura sabbiosa.,La pasta del formaggio è dalla struttura sabbiosa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P1b_TN304_267_Grana.bmp,Struttura della Pasta,Pasta umida.,La pasta del formaggio è umida.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P4b_TN313_364_Grana.bmp,Struttura della Pasta,"Pasta con scaglie, struttura piatta nella zona inferiore.","La pasta del formaggio presenta scaglie, struttura piatta nella zona inferiore."
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P4a_TN313_364_Grana.bmp,Struttura della Pasta,"Pasta con scaglie, struttura piatta nella zona inferiore.","La pasta del formaggio presenta scaglie, struttura piatta nella zona inferiore."
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P5b_TN323_123_Grana.bmp,Struttura della Pasta,Pasta con una fessura grossa.,La pasta del formaggio presenta una fessura grossa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P2b_TN305_159_Grana.bmp,Struttura della Pasta,Pasta con una fessura sotto la frattura.,La pasta del formaggio presenta una fessura sotto la frattura.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P3a_TN311_551_Grana.bmp,Struttura della Pasta,Pasta grassa.,La pasta del formaggio è grassa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P3b_TN311_551_Grana.bmp,Struttura della Pasta,Pasta grassa.,La pasta del formaggio è grassa.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P2a_TN305_159_Grana.bmp,Struttura della Pasta,Pasta con una fessura sotto la frattura.,La pasta del formaggio presenta una fessura sotto la frattura.
data/images_flat/2021-2022_Trentingrana__28° Seduta_08-06-2022__P5a_TN323_123_Grana.bmp,Struttura della Pasta,Pasta con una fessura grossa.,La pasta del formaggio presenta una fessura grossa.
data/images_flat/2021-2022_Trentingrana__25° Seduta_11-05-2022__P1b_TN302_947_Fetta.bmp,Struttura della Pasta,Pasta con bella struttura a tratti.,La pasta del formaggio presenta bella struttura a tratti.
data/images_flat/2021-2022_Trentingrana__25° Seduta_11-05-2022__P1a_TN302_947_Fetta.bmp,Struttura della Pasta,Pasta con bella struttura a tratti.,La pasta del formaggio presenta bella struttura a tratti.
data/images_flat/2021-2022_Trentingrana__25° Seduta_11-05-2022__P1a_TN302_947_Grana.bmp,Struttura della Pasta,Pasta con bella struttura a tratti.,La pasta del formaggio presenta bella struttura a tratti.
data/images_flat/2021-2022_Trentingrana__25° Seduta_11-05-2022__P1b_TN302_947_Grana.bmp,Struttura della Pasta,Pasta con bella struttura a tratti.,La pasta del formaggio presenta bella struttura a tratti.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P3a_TN_307_643_fetta.bmp,Struttura della Pasta,Pasta compromessa da fessurazioni profonde.,La pasta del formaggio è compromessa da fessurazioni profonde.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P2b_TN_307_928_grana.bmp,Struttura della Pasta,Pasta compromessa da fessurazioni profonde.,La pasta del formaggio è compromessa da fessurazioni profonde.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P3b_TN_307_643_grana.bmp,Struttura della Pasta,Pasta compromessa da fessurazioni profonde.,La pasta del formaggio è compromessa da fessurazioni profonde.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P4a_TN319_731_fetta.bmp,Struttura della Pasta,Pasta con spugnatura grossa diffusa in tutta la sezione.,La pasta del formaggio presenta spugnatura grossa diffusa in tutta la sezione.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P4b_TN319_731_fetta.bmp,Struttura della Pasta,Pasta con spugnatura grossa diffusa in tutta la sezione.,La pasta del formaggio presenta spugnatura grossa diffusa in tutta la sezione.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P3a_TN_307_643_grana.bmp,Struttura della Pasta,Pasta compromessa da fessurazioni profonde.,La pasta del formaggio è compromessa da fessurazioni profonde.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P2a_TN_307_928_grana.bmp,Struttura della Pasta,Pasta compromessa da fessurazioni profonde.,La pasta del formaggio è compromessa da fessurazioni profonde.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P2b_TN_307_928_fetta.bmp,Struttura della Pasta,Pasta compromessa da fessurazioni profonde.,La pasta del formaggio è compromessa da fessurazioni profonde.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P4b_TN319_731_grana.bmp,Struttura della Pasta,Pasta con spugnatura grossa diffusa in tutta la sezione.,La pasta del formaggio presenta spugnatura grossa diffusa in tutta la sezione.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P4a_TN319_731_grana.bmp,Struttura della Pasta,Pasta con spugnatura grossa diffusa in tutta la sezione.,La pasta del formaggio presenta spugnatura grossa diffusa in tutta la sezione.
data/images_flat/2021-2022_Trentingrana__24° Seduta_04-05-2022__P3b_TN_307_643_fetta.bmp,Struttura della Pasta,Pasta compromessa da fessurazioni profonde.,La pasta del formaggio è compromessa da fessurazioni profonde.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P3a_TN311_215_Grana.bmp,Struttura della Pasta,Pasta slegata.,La pasta del formaggio è slegata.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P3a_TN311_215_Grana.bmp,Struttura della Pasta,Pasta molto umida.,La pasta del formaggio è molto umida.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P3b_TN311_215_Grana.bmp,Struttura della Pasta,Pasta slegata.,La pasta del formaggio è slegata.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P3b_TN311_215_Grana.bmp,Struttura della Pasta,Pasta molto umida.,La pasta del formaggio è molto umida.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P5a_TN326_891_Grana.bmp,Struttura della Pasta,"Pasta con vistose spaccature, altre più piccole, e piccola occhiatura.","La pasta del formaggio presenta vistose spaccature, altre più piccole, e piccola occhiatura."
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P5b_TN326_891_Grana.bmp,Struttura della Pasta,"Pasta con vistose spaccature, altre più piccole, e piccola occhiatura.","La pasta del formaggio presenta vistose spaccature, altre più piccole, e piccola occhiatura."
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P2a_TN310_143_Fetta.bmp,Struttura della Pasta,"Pasta con tre grane diverse, quella centrale anomala.","La pasta del formaggio presenta tre grane diverse, quella centrale anomala."
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P2b_TN310_143_Fetta.bmp,Struttura della Pasta,"Pasta con tre grane diverse, quella centrale anomala.","La pasta del formaggio presenta tre grane diverse, quella centrale anomala."
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P3b_TN311_215_Fetta.bmp,Struttura della Pasta,Pasta slegata.,La pasta del formaggio è slegata.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P3b_TN311_215_Fetta.bmp,Struttura della Pasta,Pasta molto umida.,La pasta del formaggio è molto umida.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P3a_TN311_215_Fetta.bmp,Struttura della Pasta,Pasta slegata.,La pasta del formaggio è slegata.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P3a_TN311_215_Fetta.bmp,Struttura della Pasta,Pasta molto umida.,La pasta del formaggio è molto umida.
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P5b_TN326_891_Fetta.bmp,Struttura della Pasta,"Pasta con vistose spaccature, altre più piccole, e piccola occhiatura.","La pasta del formaggio presenta vistose spaccature, altre più piccole, e piccola occhiatura."
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P5a_TN326_891_Fetta.bmp,Struttura della Pasta,"Pasta con vistose spaccature, altre più piccole, e piccola occhiatura.","La pasta del formaggio presenta vistose spaccature, altre più piccole, e piccola occhiatura."
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P2b_TN310_143_Grana.bmp,Struttura della Pasta,"Pasta con tre grane diverse, quella centrale anomala.","La pasta del formaggio presenta tre grane diverse, quella centrale anomala."
data/images_flat/2021-2022_Trentingrana__7° Seduta_17-11-2021__P2a_TN310_143_Grana.bmp,Struttura della Pasta,"Pasta con tre grane diverse, quella centrale anomala.","La pasta del formaggio presenta tre grane diverse, quella centrale anomala."
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P1a_TN310_375_grana.bmp,Struttura della Pasta,"Pasta con microocchiatura molto fitta e aspetto spugnoso al centro, grana fine con perle verso l'esterno.","La pasta del formaggio presenta microocchiatura molto fitta e aspetto spugnoso al centro, grana fine con perle verso l'esterno."
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P1b_TN310_375_grana.bmp,Struttura della Pasta,"Pasta con microocchiatura molto fitta e aspetto spugnoso al centro, grana fine con perle verso l'esterno.","La pasta del formaggio presenta microocchiatura molto fitta e aspetto spugnoso al centro, grana fine con perle verso l'esterno."
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P2b_TN311_581_fetta.bmp,Struttura della Pasta,Pasta a grana grossolana.,La pasta del formaggio è a grana grossolana.
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P2a_TN311_581_fetta.bmp,Struttura della Pasta,Pasta a grana grossolana.,La pasta del formaggio è a grana grossolana.
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P5a_TN330_961_grana.bmp,Struttura della Pasta,Pasta a grana grossa.,La pasta del formaggio è a grana grossa.
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P5b_TN330_961_grana.bmp,Struttura della Pasta,Pasta a grana grossa.,La pasta del formaggio è a grana grossa.
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P1b_TN310_375_fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura molto fitta e aspetto spugnoso al centro, grana fine con perle verso l'esterno.","La pasta del formaggio presenta microocchiatura molto fitta e aspetto spugnoso al centro, grana fine con perle verso l'esterno."
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P1a_TN310_375_fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura molto fitta e aspetto spugnoso al centro, grana fine con perle verso l'esterno.","La pasta del formaggio presenta microocchiatura molto fitta e aspetto spugnoso al centro, grana fine con perle verso l'esterno."
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P2a_TN311_581_grana.bmp,Struttura della Pasta,Pasta a grana grossolana.,La pasta del formaggio è a grana grossolana.
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P2b_TN311_581_grana.bmp,Struttura della Pasta,Pasta a grana grossolana.,La pasta del formaggio è a grana grossolana.
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P5b_TN330_961_fetta.bmp,Struttura della Pasta,Pasta a grana grossa.,La pasta del formaggio è a grana grossa.
data/images_flat/2021-2022_Trentingrana__21° Seduta_23-03-2022__P5a_TN330_961_fetta.bmp,Struttura della Pasta,Pasta a grana grossa.,La pasta del formaggio è a grana grossa.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P4b_TN311_435_fetta.bmp,Struttura della Pasta,Pasta a grana grossolana.,La pasta del formaggio è a grana grossolana.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P4b_TN311_435_fetta.bmp,Struttura della Pasta,Pasta leggermente disidratata.,La pasta del formaggio è leggermente disidratata.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P4a_TN311_435_fetta.bmp,Struttura della Pasta,Pasta a grana grossolana.,La pasta del formaggio è a grana grossolana.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P4a_TN311_435_fetta.bmp,Struttura della Pasta,Pasta leggermente disidratata.,La pasta del formaggio è leggermente disidratata.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P2a_TN306_140_fetta.bmp,Struttura della Pasta,Pasta con microocchiatura in piccola area centrale.,La pasta del formaggio presenta microocchiatura in piccola area centrale.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P2b_TN306_140_fetta.bmp,Struttura della Pasta,Pasta con microocchiatura in piccola area centrale.,La pasta del formaggio presenta microocchiatura in piccola area centrale.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P3b_TN307_736_grana.bmp,Struttura della Pasta,"Pasta con un occhio di media dimensione, una fessura di media grandezza e altre di dimensioni variabili.","La pasta del formaggio presenta un occhio di media dimensione, una fessura di media grandezza e altre di dimensioni variabili."
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P3a_TN307_736_grana.bmp,Struttura della Pasta,"Pasta con un occhio di media dimensione, una fessura di media grandezza e altre di dimensioni variabili.","La pasta del formaggio presenta un occhio di media dimensione, una fessura di media grandezza e altre di dimensioni variabili."
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P4a_TN311_435_grana.bmp,Struttura della Pasta,Pasta a grana grossolana.,La pasta del formaggio è a grana grossolana.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P4a_TN311_435_grana.bmp,Struttura della Pasta,Pasta leggermente disidratata.,La pasta del formaggio è leggermente disidratata.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P4b_TN311_435_grana.bmp,Struttura della Pasta,Pasta a grana grossolana.,La pasta del formaggio è a grana grossolana.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P4b_TN311_435_grana.bmp,Struttura della Pasta,Pasta leggermente disidratata.,La pasta del formaggio è leggermente disidratata.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P2b_TN306_140_grana.bmp,Struttura della Pasta,Pasta con microocchiatura in piccola area centrale.,La pasta del formaggio presenta microocchiatura in piccola area centrale.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P2a_TN306_140_grana.bmp,Struttura della Pasta,Pasta con microocchiatura in piccola area centrale.,La pasta del formaggio presenta microocchiatura in piccola area centrale.
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P3a_TN307_736_fetta.bmp,Struttura della Pasta,"Pasta con un occhio di media dimensione, una fessura di media grandezza e altre di dimensioni variabili.","La pasta del formaggio presenta un occhio di media dimensione, una fessura di media grandezza e altre di dimensioni variabili."
data/images_flat/2021-2022_Trentingrana__15° Seduta_02-02-2022__P3b_TN307_736_fetta.bmp,Struttura della Pasta,"Pasta con un occhio di media dimensione, una fessura di media grandezza e altre di dimensioni variabili.","La pasta del formaggio presenta un occhio di media dimensione, una fessura di media grandezza e altre di dimensioni variabili."
data/images_flat/2021-2022_Trentingrana__8° Seduta_24-11-2021__P5b_TN338_401_Fetta.bmp,Struttura della Pasta,"Pasta con piccoli occhi presenti in un'area molto ridotta, con zona cieca.","La pasta del formaggio presenta piccoli occhi presenti in un'area molto ridotta, con zona cieca."
data/images_flat/2021-2022_Trentingrana__8° Seduta_24-11-2021__P5a_TN338_401_Fetta.bmp,Struttura della Pasta,"Pasta con piccoli occhi presenti in un'area molto ridotta, con zona cieca.","La pasta del formaggio presenta piccoli occhi presenti in un'area molto ridotta, con zona cieca."
data/images_flat/2021-2022_Trentingrana__8° Seduta_24-11-2021__P3a_TN323_541_Fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura minima, quasi inesistente.","La pasta del formaggio presenta microocchiatura minima, quasi inesistente."
data/images_flat/2021-2022_Trentingrana__8° Seduta_24-11-2021__P3b_TN323_541_Fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura minima, quasi inesistente.","La pasta del formaggio presenta microocchiatura minima, quasi inesistente."
data/images_flat/2021-2022_Trentingrana__8° Seduta_24-11-2021__P5a_TN338_401_Grana.bmp,Struttura della Pasta,"Pasta con piccoli occhi presenti in un'area molto ridotta, con zona cieca.","La pasta del formaggio presenta piccoli occhi presenti in un'area molto ridotta, con zona cieca."
data/images_flat/2021-2022_Trentingrana__8° Seduta_24-11-2021__P5b_TN338_401_Grana.bmp,Struttura della Pasta,"Pasta con piccoli occhi presenti in un'area molto ridotta, con zona cieca.","La pasta del formaggio presenta piccoli occhi presenti in un'area molto ridotta, con zona cieca."
data/images_flat/2021-2022_Trentingrana__8° Seduta_24-11-2021__P3b_TN323_541_Grana.bmp,Struttura della Pasta,"Pasta con microocchiatura minima, quasi inesistente.","La pasta del formaggio presenta microocchiatura minima, quasi inesistente."
data/images_flat/2021-2022_Trentingrana__8° Seduta_24-11-2021__P3a_TN323_541_Grana.bmp,Struttura della Pasta,"Pasta con microocchiatura minima, quasi inesistente.","La pasta del formaggio presenta microocchiatura minima, quasi inesistente."
data/images_flat/2021-2022_Trentingrana__4° Seduta_20-10-2021__P2a_TN305_249_Grana.bmp,Struttura della Pasta,Pasta con due grappoli di occhiatura al centro.,La pasta del formaggio presenta due grappoli di occhiatura al centro.
data/images_flat/2021-2022_Trentingrana__4° Seduta_20-10-2021__P2b_TN305_249_Grana.bmp,Struttura della Pasta,Pasta con due grappoli di occhiatura al centro.,La pasta del formaggio presenta due grappoli di occhiatura al centro.
data/images_flat/2021-2022_Trentingrana__4° Seduta_20-10-2021__P5a_TN328_234_Fetta.bmp,Struttura della Pasta,Pasta spugnosa al centro.,La pasta del formaggio è spugnosa al centro.
data/images_flat/2021-2022_Trentingrana__4° Seduta_20-10-2021__P5b_TN328_234_Fetta.bmp,Struttura della Pasta,Pasta spugnosa al centro.,La pasta del formaggio è spugnosa al centro.
data/images_flat/2021-2022_Trentingrana__4° Seduta_20-10-2021__P2b_TN305_249_Fetta.bmp,Struttura della Pasta,Pasta con due grappoli di occhiatura al centro.,La pasta del formaggio presenta due grappoli di occhiatura al centro.
data/images_flat/2021-2022_Trentingrana__4° Seduta_20-10-2021__P2a_TN305_249_Fetta.bmp,Struttura della Pasta,Pasta con due grappoli di occhiatura al centro.,La pasta del formaggio presenta due grappoli di occhiatura al centro.
data/images_flat/2021-2022_Trentingrana__4° Seduta_20-10-2021__P5b_TN328_234_Grana.bmp,Struttura della Pasta,Pasta spugnosa al centro.,La pasta del formaggio è spugnosa al centro.
data/images_flat/2021-2022_Trentingrana__4° Seduta_20-10-2021__P5a_TN328_234_Grana.bmp,Struttura della Pasta,Pasta spugnosa al centro.,La pasta del formaggio è spugnosa al centro.
data/images_flat/2021-2022_Trentingrana__17° Seduta_16-02-2022__P1b_TN302_869_fetta.bmp,Struttura della Pasta,Pasta a scaglie sotto la zona appiattita.,La pasta del formaggio è a scaglie sotto la zona appiattita.
data/images_flat/2021-2022_Trentingrana__17° Seduta_16-02-2022__P1a_TN302_869_fetta.bmp,Struttura della Pasta,Pasta a scaglie sotto la zona appiattita.,La pasta del formaggio è a scaglie sotto la zona appiattita.
data/images_flat/2021-2022_Trentingrana__17° Seduta_16-02-2022__P4b_TN314_437_fetta.bmp,Struttura della Pasta,Pasta scagliosa con zona superficiale piatta.,La pasta del formaggio è scagliosa con zona superficiale piatta.
data/images_flat/2021-2022_Trentingrana__17° Seduta_16-02-2022__P4a_TN314_437_fetta.bmp,Struttura della Pasta,Pasta scagliosa con zona superficiale piatta.,La pasta del formaggio è scagliosa con zona superficiale piatta.
data/images_flat/2021-2022_Trentingrana__17° Seduta_16-02-2022__P1a_TN302_869_grana.bmp,Struttura della Pasta,Pasta a scaglie sotto la zona appiattita.,La pasta del formaggio è a scaglie sotto la zona appiattita.
data/images_flat/2021-2022_Trentingrana__17° Seduta_16-02-2022__P1b_TN302_869_grana.bmp,Struttura della Pasta,Pasta a scaglie sotto la zona appiattita.,La pasta del formaggio è a scaglie sotto la zona appiattita.
data/images_flat/2021-2022_Trentingrana__17° Seduta_16-02-2022__P4a_TN314_437_grana.bmp,Struttura della Pasta,Pasta scagliosa con zona superficiale piatta.,La pasta del formaggio è scagliosa con zona superficiale piatta.
data/images_flat/2021-2022_Trentingrana__17° Seduta_16-02-2022__P4b_TN314_437_grana.bmp,Struttura della Pasta,Pasta scagliosa con zona superficiale piatta.,La pasta del formaggio è scagliosa con zona superficiale piatta.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P6b_TN328_793_grana.bmp,Struttura della Pasta,Pasta con due fessure pronunciate.,La pasta del formaggio presenta due fessure pronunciate.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P6a_TN328_793_grana.bmp,Struttura della Pasta,Pasta con due fessure pronunciate.,La pasta del formaggio presenta due fessure pronunciate.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P3a_TN313_529_fetta.bmp,Struttura della Pasta,Pasta con un'occhiatura di media dimensione.,La pasta del formaggio presenta un'occhiatura di media dimensione.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P4a_TN314_289_fetta.bmp,Struttura della Pasta,Pasta con piccole occhiature diffuse.,La pasta del formaggio presenta piccole occhiature diffuse.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P4b_TN314_289_fetta.bmp,Struttura della Pasta,Pasta con piccole occhiature diffuse.,La pasta del formaggio presenta piccole occhiature diffuse.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P3b_TN313_529_fetta.bmp,Struttura della Pasta,Pasta con un'occhiatura di media dimensione.,La pasta del formaggio presenta un'occhiatura di media dimensione.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P6a_TN328_793_fetta.bmp,Struttura della Pasta,Pasta con due fessure pronunciate.,La pasta del formaggio presenta due fessure pronunciate.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P6b_TN328_793_fetta.bmp,Struttura della Pasta,Pasta con due fessure pronunciate.,La pasta del formaggio presenta due fessure pronunciate.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P4b_TN314_289_grana.bmp,Struttura della Pasta,Pasta con piccole occhiature diffuse.,La pasta del formaggio presenta piccole occhiature diffuse.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P3b_TN313_529_grana.bmp,Struttura della Pasta,Pasta con un'occhiatura di media dimensione.,La pasta del formaggio presenta un'occhiatura di media dimensione.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P3a_TN313_529_grana.bmp,Struttura della Pasta,Pasta con un'occhiatura di media dimensione.,La pasta del formaggio presenta un'occhiatura di media dimensione.
data/images_flat/2021-2022_Trentingrana__14° Seduta_26-01-2022__P4a_TN314_289_grana.bmp,Struttura della Pasta,Pasta con piccole occhiature diffuse.,La pasta del formaggio presenta piccole occhiature diffuse.
data/images_flat/2021-2022_Trentingrana__5° Seduta_27-10-2021__P4a_TN310_724_Fetta.bmp,Struttura della Pasta,Pasta compatta e schiacciata.,La pasta del formaggio è compatta e schiacciata.
data/images_flat/2021-2022_Trentingrana__5° Seduta_27-10-2021__P4b_TN310_724_Fetta.bmp,Struttura della Pasta,Pasta compatta e schiacciata.,La pasta del formaggio è compatta e schiacciata.
