image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,Sapore,Sapore con acidità quasi rinfrescante.,Il formaggio ha un sapore con acidità quasi rinfrescante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_fetta.bmp,Sapore,"Sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente.","Il formaggio ha un sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_grana.bmp,Sapore,Sapore acido con intensità da media a elevata.,Il formaggio ha un sapore acido con intensità da media a elevata.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_grana.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_grana.bmp,Sapore,"Sapore acido e leggermente amaro, non dolce.","Il formaggio ha un sapore acido e leggermente amaro, non dolce."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_grana.bmp,Sapore,Sapore insapore.,Il formaggio ha un sapore insapore.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_grana.bmp,Sapore,Sapore salato con note umami.,Il formaggio ha un sapore salato con note umami.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_grana.bmp,Sapore,"Sapore con dolcezza e sapidità medio-alta, poco piccante, umami marcato, non molto equilibrato e lieve retrogusto amaro.","Il formaggio ha un sapore con dolcezza e sapidità medio-alta, poco piccante, umami marcato, non molto equilibrato e lieve retrogusto amaro."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_grana.bmp,Sapore,Sapore con sapidità persistente ma non elevata.,Il formaggio ha un sapore con sapidità persistente ma non elevata.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_grana.bmp,Sapore,Sapore piccante con intensità medio-bassa.,Il formaggio ha un sapore piccante con intensità medio-bassa.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_grana.bmp,Sapore,"Sapore piccante, non persistente, pieno.","Il formaggio ha un sapore piccante, non persistente, pieno."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_grana.bmp,Sapore,Sapore dolce.,Il formaggio ha un sapore dolce.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_grana.bmp,Sapore,Sapore equilibrato e non piccante.,Il formaggio ha un sapore equilibrato e non piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_grana.bmp,Sapore,Sapore poco salato.,Il formaggio ha un sapore poco salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_grana.bmp,Sapore,"Sapore con dolcezza medio-alta, sapidità media, umami medio, piccantezza media e abbastanza equilibrato.","Il formaggio ha un sapore con dolcezza medio-alta, sapidità media, umami medio, piccantezza media e abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_grana.bmp,Sapore,"Sapore con sapidità prevalente seguita da dolcezza, nel complesso abbastanza equilibrato.","Il formaggio ha un sapore con sapidità prevalente seguita da dolcezza, nel complesso abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_grana.bmp,Sapore,"Sapore scarno, poco salato con emergere di dolcezza.","Il formaggio ha un sapore scarno, poco salato con emergere di dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_grana.bmp,Sapore,Sapore leggermente acido e leggermente umami.,Il formaggio ha un sapore leggermente acido e leggermente umami.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_grana.bmp,Sapore,Sapore intenso.,Il formaggio ha un sapore intenso.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_grana.bmp,Sapore,"Sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato.","Il formaggio ha un sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_grana.bmp,Sapore,"Sapore con nota acida iniziale, nel complesso abbastanza equilibrato.","Il formaggio ha un sapore con nota acida iniziale, nel complesso abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_grana.bmp,Sapore,Sapore piccante con intensità medio-bassa.,Il formaggio ha un sapore piccante con intensità medio-bassa.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_grana.bmp,Sapore,"Sapore piccante, non persistente, pieno.","Il formaggio ha un sapore piccante, non persistente, pieno."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_grana.bmp,Sapore,Sapore dolce.,Il formaggio ha un sapore dolce.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_grana.bmp,Sapore,Sapore equilibrato e non piccante.,Il formaggio ha un sapore equilibrato e non piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_grana.bmp,Sapore,Sapore poco salato.,Il formaggio ha un sapore poco salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_grana.bmp,Sapore,"Sapore con dolcezza medio-alta, sapidità media, umami medio, piccantezza media e abbastanza equilibrato.","Il formaggio ha un sapore con dolcezza medio-alta, sapidità media, umami medio, piccantezza media e abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_grana.bmp,Sapore,"Sapore con sapidità prevalente seguita da dolcezza, nel complesso abbastanza equilibrato.","Il formaggio ha un sapore con sapidità prevalente seguita da dolcezza, nel complesso abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_grana.bmp,Sapore,"Sapore scarno, poco salato con emergere di dolcezza.","Il formaggio ha un sapore scarno, poco salato con emergere di dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_grana.bmp,Sapore,Sapore leggermente acido e leggermente umami.,Il formaggio ha un sapore leggermente acido e leggermente umami.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_grana.bmp,Sapore,Sapore intenso.,Il formaggio ha un sapore intenso.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_grana.bmp,Sapore,"Sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato.","Il formaggio ha un sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_grana.bmp,Sapore,"Sapore con nota acida iniziale, nel complesso abbastanza equilibrato.","Il formaggio ha un sapore con nota acida iniziale, nel complesso abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_fetta.bmp,Sapore,Sapore piccante e amaro con intensità alta.,Il formaggio ha un sapore piccante e amaro con intensità alta.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_fetta.bmp,Sapore,"Sapore amaro, piccante e acre in gola.","Il formaggio ha un sapore amaro, piccante e acre in gola."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_fetta.bmp,Sapore,"Sapore salato e amaro, non dolce, poco umami.","Il formaggio ha un sapore salato e amaro, non dolce, poco umami."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_fetta.bmp,Sapore,Sapore acido e amaro.,Il formaggio ha un sapore acido e amaro.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_fetta.bmp,Sapore,Sapore con punta di piccante e salato.,Il formaggio ha un sapore con punta di piccante e salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_fetta.bmp,Sapore,Sapore umami con amaro nel finale.,Il formaggio ha un sapore umami con amaro nel finale.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_fetta.bmp,Sapore,Sapore con acidità quasi rinfrescante.,Il formaggio ha un sapore con acidità quasi rinfrescante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_fetta.bmp,Sapore,"Sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente.","Il formaggio ha un sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_grana.bmp,Sapore,Sapore acido con intensità da media a elevata.,Il formaggio ha un sapore acido con intensità da media a elevata.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_grana.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_grana.bmp,Sapore,"Sapore acido e leggermente amaro, non dolce.","Il formaggio ha un sapore acido e leggermente amaro, non dolce."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_grana.bmp,Sapore,Sapore insapore.,Il formaggio ha un sapore insapore.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_grana.bmp,Sapore,Sapore salato con note umami.,Il formaggio ha un sapore salato con note umami.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_grana.bmp,Sapore,"Sapore con dolcezza e sapidità medio-alta, poco piccante, umami marcato, non molto equilibrato e lieve retrogusto amaro.","Il formaggio ha un sapore con dolcezza e sapidità medio-alta, poco piccante, umami marcato, non molto equilibrato e lieve retrogusto amaro."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_grana.bmp,Sapore,Sapore con sapidità persistente ma non elevata.,Il formaggio ha un sapore con sapidità persistente ma non elevata.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4b_316_fetta.bmp,Sapore,Sapore piccante con intensità medio-bassa.,Il formaggio ha un sapore piccante con intensità medio-bassa.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4b_316_fetta.bmp,Sapore,Sapore salato umami e leggermente amaro.,Il formaggio ha un sapore salato umami e leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4b_316_fetta.bmp,Sapore,"Sapore amaro e piccante, poco acido, senza dolcezza.","Il formaggio ha un sapore amaro e piccante, poco acido, senza dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4b_316_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4b_316_fetta.bmp,Sapore,"Sapore leggermente piccante e salato, bruciante in bocca.","Il formaggio ha un sapore leggermente piccante e salato, bruciante in bocca."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4b_316_fetta.bmp,Sapore,Sapore umami con leggero amaro finale.,Il formaggio ha un sapore umami con leggero amaro finale.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4b_316_fetta.bmp,Sapore,"Sapore con sapidità medio-bassa, dolcezza media, umami medio-basso, piccantezza bassa e abbastanza equilibrato.","Il formaggio ha un sapore con sapidità medio-bassa, dolcezza media, umami medio-basso, piccantezza bassa e abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4b_316_fetta.bmp,Sapore,"Sapore con nota amara iniziale e persistente, seguito da leggerezza piccante e dolcezza.","Il formaggio ha un sapore con nota amara iniziale e persistente, seguito da leggerezza piccante e dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5a_319_grana.bmp,Sapore,Sapore equilibrato con dolcezza intensa.,Il formaggio ha un sapore equilibrato con dolcezza intensa.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5a_319_grana.bmp,Sapore,Sapore salato e amaro.,Il formaggio ha un sapore salato e amaro.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5a_319_grana.bmp,Sapore,"Sapore amaro, resto presente e equilibrato.","Il formaggio ha un sapore amaro, resto presente e equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5a_319_grana.bmp,Sapore,Sapore salato e leggermente piccante.,Il formaggio ha un sapore salato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5a_319_grana.bmp,Sapore,Sapore salato con leggera acidità e punta di amaro finale.,Il formaggio ha un sapore salato con leggera acidità e punta di amaro finale.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5a_319_grana.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5a_319_grana.bmp,Sapore,Sapore equilibrato con nota finale leggermente amarognola.,Il formaggio ha un sapore equilibrato con nota finale leggermente amarognola.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,Sapore,Sapore piccante con intensità medio-bassa.,Il formaggio ha un sapore piccante con intensità medio-bassa.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,Sapore,Sapore salato umami e leggermente amaro.,Il formaggio ha un sapore salato umami e leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,Sapore,"Sapore amaro e piccante, poco acido, senza dolcezza.","Il formaggio ha un sapore amaro e piccante, poco acido, senza dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,Sapore,"Sapore leggermente piccante e salato, bruciante in bocca.","Il formaggio ha un sapore leggermente piccante e salato, bruciante in bocca."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,Sapore,Sapore umami con leggero amaro finale.,Il formaggio ha un sapore umami con leggero amaro finale.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,Sapore,"Sapore con sapidità medio-bassa, dolcezza media, umami medio-basso, piccantezza bassa e abbastanza equilibrato.","Il formaggio ha un sapore con sapidità medio-bassa, dolcezza media, umami medio-basso, piccantezza bassa e abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P4a_316_fetta.bmp,Sapore,"Sapore con nota amara iniziale e persistente, seguito da leggerezza piccante e dolcezza.","Il formaggio ha un sapore con nota amara iniziale e persistente, seguito da leggerezza piccante e dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5b_319_grana.bmp,Sapore,Sapore equilibrato con dolcezza intensa.,Il formaggio ha un sapore equilibrato con dolcezza intensa.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5b_319_grana.bmp,Sapore,Sapore salato e amaro.,Il formaggio ha un sapore salato e amaro.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5b_319_grana.bmp,Sapore,"Sapore amaro, resto presente e equilibrato.","Il formaggio ha un sapore amaro, resto presente e equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5b_319_grana.bmp,Sapore,Sapore salato e leggermente piccante.,Il formaggio ha un sapore salato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5b_319_grana.bmp,Sapore,Sapore salato con leggera acidità e punta di amaro finale.,Il formaggio ha un sapore salato con leggera acidità e punta di amaro finale.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5b_319_grana.bmp,Sapore,Sapore equilibrato.,Il formaggio ha un sapore equilibrato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P5b_319_grana.bmp,Sapore,Sapore equilibrato con nota finale leggermente amarognola.,Il formaggio ha un sapore equilibrato con nota finale leggermente amarognola.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_fetta.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_fetta.bmp,Sapore,"Sapore scarno, poco salato con emergere di dolcezza.","Il formaggio ha un sapore scarno, poco salato con emergere di dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_fetta.bmp,Sapore,Sapore leggermente acido e leggermente umami.,Il formaggio ha un sapore leggermente acido e leggermente umami.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_fetta.bmp,Sapore,Sapore intenso.,Il formaggio ha un sapore intenso.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_fetta.bmp,Sapore,"Sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato.","Il formaggio ha un sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2b_305_fetta.bmp,Sapore,"Sapore con nota acida iniziale, nel complesso abbastanza equilibrato.","Il formaggio ha un sapore con nota acida iniziale, nel complesso abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_fetta.bmp,Sapore,Sapore piccante con intensità medio-bassa.,Il formaggio ha un sapore piccante con intensità medio-bassa.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_fetta.bmp,Sapore,"Sapore piccante, non persistente, pieno.","Il formaggio ha un sapore piccante, non persistente, pieno."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_fetta.bmp,Sapore,Sapore dolce.,Il formaggio ha un sapore dolce.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_fetta.bmp,Sapore,Sapore equilibrato e non piccante.,Il formaggio ha un sapore equilibrato e non piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_fetta.bmp,Sapore,Sapore poco salato.,Il formaggio ha un sapore poco salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_fetta.bmp,Sapore,"Sapore con dolcezza medio-alta, sapidità media, umami medio, piccantezza media e abbastanza equilibrato.","Il formaggio ha un sapore con dolcezza medio-alta, sapidità media, umami medio, piccantezza media e abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6a_323_fetta.bmp,Sapore,"Sapore con sapidità prevalente seguita da dolcezza, nel complesso abbastanza equilibrato.","Il formaggio ha un sapore con sapidità prevalente seguita da dolcezza, nel complesso abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_fetta.bmp,Sapore,Sapore acido con intensità da media a elevata.,Il formaggio ha un sapore acido con intensità da media a elevata.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_fetta.bmp,Sapore,"Sapore acido e leggermente amaro, non dolce.","Il formaggio ha un sapore acido e leggermente amaro, non dolce."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_fetta.bmp,Sapore,Sapore insapore.,Il formaggio ha un sapore insapore.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_fetta.bmp,Sapore,Sapore salato con note umami.,Il formaggio ha un sapore salato con note umami.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_fetta.bmp,Sapore,"Sapore con dolcezza e sapidità medio-alta, poco piccante, umami marcato, non molto equilibrato e lieve retrogusto amaro.","Il formaggio ha un sapore con dolcezza e sapidità medio-alta, poco piccante, umami marcato, non molto equilibrato e lieve retrogusto amaro."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1a_302_fetta.bmp,Sapore,Sapore con sapidità persistente ma non elevata.,Il formaggio ha un sapore con sapidità persistente ma non elevata.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,Sapore,Sapore piccante e amaro con intensità alta.,Il formaggio ha un sapore piccante e amaro con intensità alta.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,Sapore,"Sapore amaro, piccante e acre in gola.","Il formaggio ha un sapore amaro, piccante e acre in gola."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,Sapore,"Sapore salato e amaro, non dolce, poco umami.","Il formaggio ha un sapore salato e amaro, non dolce, poco umami."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,Sapore,Sapore acido e amaro.,Il formaggio ha un sapore acido e amaro.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,Sapore,Sapore con punta di piccante e salato.,Il formaggio ha un sapore con punta di piccante e salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,Sapore,Sapore umami con amaro nel finale.,Il formaggio ha un sapore umami con amaro nel finale.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,Sapore,Sapore con acidità quasi rinfrescante.,Il formaggio ha un sapore con acidità quasi rinfrescante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3a_307_grana.bmp,Sapore,"Sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente.","Il formaggio ha un sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_fetta.bmp,Sapore,Sapore acido con intensità da media a elevata.,Il formaggio ha un sapore acido con intensità da media a elevata.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_fetta.bmp,Sapore,"Sapore acido e leggermente amaro, non dolce.","Il formaggio ha un sapore acido e leggermente amaro, non dolce."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_fetta.bmp,Sapore,Sapore insapore.,Il formaggio ha un sapore insapore.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_fetta.bmp,Sapore,Sapore salato con note umami.,Il formaggio ha un sapore salato con note umami.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_fetta.bmp,Sapore,"Sapore con dolcezza e sapidità medio-alta, poco piccante, umami marcato, non molto equilibrato e lieve retrogusto amaro.","Il formaggio ha un sapore con dolcezza e sapidità medio-alta, poco piccante, umami marcato, non molto equilibrato e lieve retrogusto amaro."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P1b_302_fetta.bmp,Sapore,Sapore con sapidità persistente ma non elevata.,Il formaggio ha un sapore con sapidità persistente ma non elevata.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_grana.bmp,Sapore,Sapore piccante e amaro con intensità alta.,Il formaggio ha un sapore piccante e amaro con intensità alta.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_grana.bmp,Sapore,"Sapore amaro, piccante e acre in gola.","Il formaggio ha un sapore amaro, piccante e acre in gola."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_grana.bmp,Sapore,"Sapore salato e amaro, non dolce, poco umami.","Il formaggio ha un sapore salato e amaro, non dolce, poco umami."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_grana.bmp,Sapore,Sapore acido e amaro.,Il formaggio ha un sapore acido e amaro.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_grana.bmp,Sapore,Sapore con punta di piccante e salato.,Il formaggio ha un sapore con punta di piccante e salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_grana.bmp,Sapore,Sapore umami con amaro nel finale.,Il formaggio ha un sapore umami con amaro nel finale.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_grana.bmp,Sapore,Sapore con acidità quasi rinfrescante.,Il formaggio ha un sapore con acidità quasi rinfrescante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P3b_307_grana.bmp,Sapore,"Sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente.","Il formaggio ha un sapore principalmente acido, seguito da salato e piccante, con nota dolce quasi assente."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_fetta.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_fetta.bmp,Sapore,"Sapore scarno, poco salato con emergere di dolcezza.","Il formaggio ha un sapore scarno, poco salato con emergere di dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_fetta.bmp,Sapore,Sapore leggermente acido e leggermente umami.,Il formaggio ha un sapore leggermente acido e leggermente umami.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_fetta.bmp,Sapore,Sapore intenso.,Il formaggio ha un sapore intenso.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_fetta.bmp,Sapore,"Sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato.","Il formaggio ha un sapore con lieve acidità, umami eccessivo e piccantezza evidente, poco equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P2a_305_fetta.bmp,Sapore,"Sapore con nota acida iniziale, nel complesso abbastanza equilibrato.","Il formaggio ha un sapore con nota acida iniziale, nel complesso abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_fetta.bmp,Sapore,Sapore piccante con intensità medio-bassa.,Il formaggio ha un sapore piccante con intensità medio-bassa.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_fetta.bmp,Sapore,"Sapore piccante, non persistente, pieno.","Il formaggio ha un sapore piccante, non persistente, pieno."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_fetta.bmp,Sapore,Sapore dolce.,Il formaggio ha un sapore dolce.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_fetta.bmp,Sapore,Sapore equilibrato e non piccante.,Il formaggio ha un sapore equilibrato e non piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_fetta.bmp,Sapore,Sapore poco salato.,Il formaggio ha un sapore poco salato.
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_fetta.bmp,Sapore,"Sapore con dolcezza medio-alta, sapidità media, umami medio, piccantezza media e abbastanza equilibrato.","Il formaggio ha un sapore con dolcezza medio-alta, sapidità media, umami medio, piccantezza media e abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-27__P6b_323_fetta.bmp,Sapore,"Sapore con sapidità prevalente seguita da dolcezza, nel complesso abbastanza equilibrato.","Il formaggio ha un sapore con sapidità prevalente seguita da dolcezza, nel complesso abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3b_314_fetta.bmp,Sapore,Sapore leggermente piccante.,Il formaggio ha un sapore leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3b_314_fetta.bmp,Sapore,"Sapore amaro, piccante e acido, con mancanza di equilibrio e dolcezza.","Il formaggio ha un sapore amaro, piccante e acido, con mancanza di equilibrio e dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3b_314_fetta.bmp,Sapore,Sapore acido e leggermente piccante.,Il formaggio ha un sapore acido e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3b_314_fetta.bmp,Sapore,Sapore salato e piccante.,Il formaggio ha un sapore salato e piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3b_314_fetta.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3b_314_fetta.bmp,Sapore,Sapore con punta di piccante.,Il formaggio ha un sapore con punta di piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3b_314_fetta.bmp,Sapore,Sapore molto umami e piccante.,Il formaggio ha un sapore molto umami e piccante.
