image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6a_338_grana.bmp,Texture,"Texture morbida, deformabile, con pochi cristalli e poco solubile.","Il formaggio presenta una texture morbida, deformabile, con pochi cristalli e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6a_338_grana.bmp,Texture,"Texture morbida, tende a impastare, cristalli assenti.","Il formaggio presenta una texture morbida, tende a impastare, cristalli assenti."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6a_338_grana.bmp,Texture,Texture troppo pastosa.,Il formaggio presenta una texture troppo pastosa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6a_338_grana.bmp,Texture,"Texture piuttosto morbida, assenza di cristalli.","Il formaggio presenta una texture piuttosto morbida, assenza di cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6a_338_grana.bmp,Texture,Texture pastosa.,Il formaggio presenta una texture pastosa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6a_338_grana.bmp,Texture,Texture morbida e poco strutturata.,Il formaggio presenta una texture morbida e poco strutturata.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6a_338_grana.bmp,Texture,"Texture poco dura, umida, poco solubile e poco granulosa.","Il formaggio presenta una texture poco dura, umida, poco solubile e poco granulosa."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6a_338_grana.bmp,Texture,Texture che lascia bocca non pulita.,Il formaggio ha una texture che lascia bocca non pulita.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,"Texture granulosa con cristalli piccoli, solubile.","Il formaggio presenta una texture granulosa con cristalli piccoli, solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,Texture secca.,Il formaggio presenta una texture secca.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,Texture con buona friabilità e microstruttura assente.,Il formaggio presenta una texture con buona friabilità e microstruttura assente.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,Texture leggermente gommosa.,Il formaggio presenta una texture leggermente gommosa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,Texture poco solubile.,Il formaggio presenta una texture poco solubile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,"Texture dura, microstruttura grossolana, asciutta, poco solubile e con cristalli abbondanti.","Il formaggio presenta una texture dura, microstruttura grossolana, asciutta, poco solubile e con cristalli abbondanti."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,"Texture dura, friabile, granulosa e solubile, con pochi microcristalli.","Il formaggio presenta una texture dura, friabile, granulosa e solubile, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,"Texture non gommosa, con grana.","Il formaggio presenta una texture non gommosa, con grana."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_grana.bmp,Texture,Texture che lascia bocca pulita.,Il formaggio ha una texture che lascia bocca pulita.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,"Texture umida, compatta, con cristalli poco solubili.","Il formaggio presenta una texture umida, compatta, con cristalli poco solubili."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,"Texture friabile, microstruttura fine, con pochi granuli percettibili.","Il formaggio presenta una texture friabile, microstruttura fine, con pochi granuli percettibili."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,"Texture friabile, con microstruttura presente, cristalli e buona solubilità.","Il formaggio presenta una texture friabile, con microstruttura presente, cristalli e buona solubilità."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,Texture asciutta.,Il formaggio presenta una texture asciutta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,Texture leggermente pastosa e poco solubile.,Il formaggio presenta una texture leggermente pastosa e poco solubile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,"Texture abbastanza morbida e friabile, leggermente asciutta.","Il formaggio presenta una texture abbastanza morbida e friabile, leggermente asciutta."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,"Texture cedevole, ancora umida e poco solubile.","Il formaggio presenta una texture cedevole, ancora umida e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,Texture con cristalli e poca grana.,Il formaggio presenta una texture con cristalli e poca grana.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_fetta.bmp,Texture,Texture che si scioglie bene in bocca.,Il formaggio ha una texture che si scioglie bene in bocca.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,"Texture granulosa con cristalli piccoli, solubile.","Il formaggio presenta una texture granulosa con cristalli piccoli, solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,Texture secca.,Il formaggio presenta una texture secca.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,Texture con buona friabilità e microstruttura assente.,Il formaggio presenta una texture con buona friabilità e microstruttura assente.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,Texture leggermente gommosa.,Il formaggio presenta una texture leggermente gommosa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,Texture poco solubile.,Il formaggio presenta una texture poco solubile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,"Texture dura, microstruttura grossolana, asciutta, poco solubile e con cristalli abbondanti.","Il formaggio presenta una texture dura, microstruttura grossolana, asciutta, poco solubile e con cristalli abbondanti."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,"Texture dura, friabile, granulosa e solubile, con pochi microcristalli.","Il formaggio presenta una texture dura, friabile, granulosa e solubile, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,"Texture non gommosa, con grana.","Il formaggio presenta una texture non gommosa, con grana."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2a_313_grana.bmp,Texture,Texture che lascia bocca pulita.,Il formaggio ha una texture che lascia bocca pulita.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,"Texture umida, compatta, con cristalli poco solubili.","Il formaggio presenta una texture umida, compatta, con cristalli poco solubili."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,"Texture friabile, microstruttura fine, con pochi granuli percettibili.","Il formaggio presenta una texture friabile, microstruttura fine, con pochi granuli percettibili."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,"Texture friabile, con microstruttura presente, cristalli e buona solubilità.","Il formaggio presenta una texture friabile, con microstruttura presente, cristalli e buona solubilità."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,Texture asciutta.,Il formaggio presenta una texture asciutta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,Texture leggermente pastosa e poco solubile.,Il formaggio presenta una texture leggermente pastosa e poco solubile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,"Texture abbastanza morbida e friabile, leggermente asciutta.","Il formaggio presenta una texture abbastanza morbida e friabile, leggermente asciutta."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,"Texture cedevole, ancora umida e poco solubile.","Il formaggio presenta una texture cedevole, ancora umida e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,Texture con cristalli e poca grana.,Il formaggio presenta una texture con cristalli e poca grana.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5a_330_fetta.bmp,Texture,Texture che si scioglie bene in bocca.,Il formaggio ha una texture che si scioglie bene in bocca.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P4b_326_grana.bmp,Texture,"Texture abbastanza dura e granulosa, senza cristalli, poco solubile e che lascia residuo farinoso.","Il formaggio presenta una texture abbastanza dura e granulosa, senza cristalli, poco solubile e che lascia residuo farinoso."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P4b_326_grana.bmp,Texture,"Texture friabile, non asciutta, con cristalli presenti, che si scioglie in finale senza impastare la bocca.","Il formaggio presenta una texture friabile, non asciutta, con cristalli presenti, che si scioglie in finale senza impastare la bocca."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P4b_326_grana.bmp,Texture,"Texture friabile, con poca microstruttura e pochi cristalli.","Il formaggio presenta una texture friabile, con poca microstruttura e pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P4b_326_grana.bmp,Texture,Texture leggermente gommosa.,Il formaggio presenta una texture leggermente gommosa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P4b_326_grana.bmp,Texture,"Texture pastosa, poca grana.","Il formaggio presenta una texture pastosa, poca grana."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P4b_326_grana.bmp,Texture,"Texture dura e compatta, grana molto fine, leggermente asciutta.","Il formaggio presenta una texture dura e compatta, grana molto fine, leggermente asciutta."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P4b_326_grana.bmp,Texture,"Texture mediamente dura e granulosa, con solubilità medio-bassa e poca aggregazione a tratti.","Il formaggio presenta una texture mediamente dura e granulosa, con solubilità medio-bassa e poca aggregazione a tratti."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P4b_326_grana.bmp,Texture,Texture che lascia bocca pulita.,Il formaggio ha una texture che lascia bocca pulita.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,"Texture morbida, asciutta, con cristalli e poco solubile.","Il formaggio presenta una texture morbida, asciutta, con cristalli e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,"Texture morbida al morso, con microgranuli pochi ma fini.","Il formaggio presenta una texture morbida al morso, con microgranuli pochi ma fini."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,Texture senza cristalli.,Il formaggio presenta una texture senza cristalli.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,"Texture friabile, microstruttura poco presente, cristalli adeguati.","Il formaggio presenta una texture friabile, microstruttura poco presente, cristalli adeguati."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,Texture asciutta.,Il formaggio presenta una texture asciutta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,Texture pastosa e poco solubile.,Il formaggio presenta una texture pastosa e poco solubile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,"Texture compatta, grana abbastanza fine, piuttosto solubile, con pochissimi cristalli.","Il formaggio presenta una texture compatta, grana abbastanza fine, piuttosto solubile, con pochissimi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,"Texture poco coesa, cedevole e solubile.","Il formaggio presenta una texture poco coesa, cedevole e solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P1a_310_fetta.bmp,Texture,Texture che lascia granuli sabbiosi in bocca.,Il formaggio ha una texture che lascia granuli sabbiosi in bocca.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6b_338_grana.bmp,Texture,"Texture morbida, deformabile, con pochi cristalli e poco solubile.","Il formaggio presenta una texture morbida, deformabile, con pochi cristalli e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6b_338_grana.bmp,Texture,"Texture morbida, tende a impastare, cristalli assenti.","Il formaggio presenta una texture morbida, tende a impastare, cristalli assenti."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6b_338_grana.bmp,Texture,Texture troppo pastosa.,Il formaggio presenta una texture troppo pastosa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6b_338_grana.bmp,Texture,"Texture piuttosto morbida, assenza di cristalli.","Il formaggio presenta una texture piuttosto morbida, assenza di cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6b_338_grana.bmp,Texture,Texture pastosa.,Il formaggio presenta una texture pastosa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6b_338_grana.bmp,Texture,Texture morbida e poco strutturata.,Il formaggio presenta una texture morbida e poco strutturata.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6b_338_grana.bmp,Texture,"Texture poco dura, umida, poco solubile e poco granulosa.","Il formaggio presenta una texture poco dura, umida, poco solubile e poco granulosa."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P6b_338_grana.bmp,Texture,Texture che lascia bocca non pulita.,Il formaggio ha una texture che lascia bocca non pulita.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_fetta.bmp,Texture,"Texture morbida, pastosa, con grana molto fine e solubile.","Il formaggio presenta una texture morbida, pastosa, con grana molto fine e solubile."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_fetta.bmp,Texture,"Texture granulosa e pastosa, con poca umidità.","Il formaggio presenta una texture granulosa e pastosa, con poca umidità."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_fetta.bmp,Texture,"Texture morbida, poco granulosa, con cristalli presenti.","Il formaggio presenta una texture morbida, poco granulosa, con cristalli presenti."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_fetta.bmp,Texture,"Texture morbida, sufficientemente cedevole e friabile, con struttura fine e pochi cristalli presenti.","Il formaggio presenta una texture morbida, sufficientemente cedevole e friabile, con struttura fine e pochi cristalli presenti."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_fetta.bmp,Texture,"Texture poco strutturata, leggermente cedevole e poco granulosa.","Il formaggio presenta una texture poco strutturata, leggermente cedevole e poco granulosa."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2b_306_fetta.bmp,Texture,Texture abbastanza solubile.,Il formaggio presenta una texture abbastanza solubile.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,"Texture dura, grana fine, abbastanza solubile, cristalli poco percepibili.","Il formaggio presenta una texture dura, grana fine, abbastanza solubile, cristalli poco percepibili."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,Texture priva di microstruttura e cristalli.,Il formaggio presenta una texture priva di microstruttura e cristalli.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,"Texture poco friabile, asciutta e con pochi granuli.","Il formaggio presenta una texture poco friabile, asciutta e con pochi granuli."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,"Texture morbida, asciutta e con pochi cristalli.","Il formaggio presenta una texture morbida, asciutta e con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,Texture leggermente gommosa e asciutta.,Il formaggio presenta una texture leggermente gommosa e asciutta.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,"Texture friabile ma asciutta, ingozza alla deglutizione.","Il formaggio presenta una texture friabile ma asciutta, ingozza alla deglutizione."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,"Texture compatta, poco friabile e poco solubile, con scagliette che rimangono sotto i denti.","Il formaggio presenta una texture compatta, poco friabile e poco solubile, con scagliette che rimangono sotto i denti."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,Texture farinosa.,Il formaggio presenta una texture farinosa.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4b_319_fetta.bmp,Texture,Texture con buona solubilità.,Il formaggio presenta una texture con buona solubilità.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,"Texture abbastanza dura, asciutta, con cristalli fini e solubile.","Il formaggio presenta una texture abbastanza dura, asciutta, con cristalli fini e solubile."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,Texture con pochi cristalli e struttura non ben definita.,Il formaggio presenta una texture con pochi cristalli e struttura non ben definita.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,"Texture asciutta, molti granuli e media durezza.","Il formaggio presenta una texture asciutta, molti granuli e media durezza."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,"Texture morbida, umida, che impasta la bocca, con cristalli presenti.","Il formaggio presenta una texture morbida, umida, che impasta la bocca, con cristalli presenti."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,Texture dura e compatta con cristalli di tirosina presenti.,Il formaggio presenta una texture dura e compatta con cristalli di tirosina presenti.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,Texture con cristalli presenti.,Il formaggio presenta una texture con cristalli presenti.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,"Texture morbida, umida e friabile.","Il formaggio presenta una texture morbida, umida e friabile."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,Texture poco solubile e molto granulosa.,Il formaggio presenta una texture poco solubile e molto granulosa.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3b_314_fetta.bmp,Texture,Texture adesiva.,Il formaggio presenta una texture adesiva.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,"Texture abbastanza dura, asciutta, con cristalli fini e solubile.","Il formaggio presenta una texture abbastanza dura, asciutta, con cristalli fini e solubile."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,Texture con pochi cristalli e struttura non ben definita.,Il formaggio presenta una texture con pochi cristalli e struttura non ben definita.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,"Texture asciutta, molti granuli e media durezza.","Il formaggio presenta una texture asciutta, molti granuli e media durezza."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,"Texture morbida, umida, che impasta la bocca, con cristalli presenti.","Il formaggio presenta una texture morbida, umida, che impasta la bocca, con cristalli presenti."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,Texture dura e compatta con cristalli di tirosina presenti.,Il formaggio presenta una texture dura e compatta con cristalli di tirosina presenti.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,Texture con cristalli presenti.,Il formaggio presenta una texture con cristalli presenti.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,"Texture morbida, umida e friabile.","Il formaggio presenta una texture morbida, umida e friabile."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,Texture poco solubile e molto granulosa.,Il formaggio presenta una texture poco solubile e molto granulosa.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P3a_314_fetta.bmp,Texture,Texture adesiva.,Il formaggio presenta una texture adesiva.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,"Texture dura, grana fine, abbastanza solubile, cristalli poco percepibili.","Il formaggio presenta una texture dura, grana fine, abbastanza solubile, cristalli poco percepibili."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,Texture priva di microstruttura e cristalli.,Il formaggio presenta una texture priva di microstruttura e cristalli.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,"Texture poco friabile, asciutta e con pochi granuli.","Il formaggio presenta una texture poco friabile, asciutta e con pochi granuli."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,"Texture morbida, asciutta e con pochi cristalli.","Il formaggio presenta una texture morbida, asciutta e con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,Texture leggermente gommosa e asciutta.,Il formaggio presenta una texture leggermente gommosa e asciutta.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,"Texture friabile ma asciutta, ingozza alla deglutizione.","Il formaggio presenta una texture friabile ma asciutta, ingozza alla deglutizione."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,"Texture compatta, poco friabile e poco solubile, con scagliette che rimangono sotto i denti.","Il formaggio presenta una texture compatta, poco friabile e poco solubile, con scagliette che rimangono sotto i denti."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,Texture farinosa.,Il formaggio presenta una texture farinosa.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P4a_319_fetta.bmp,Texture,Texture con buona solubilità.,Il formaggio presenta una texture con buona solubilità.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2a_306_fetta.bmp,Texture,"Texture morbida, pastosa, con grana molto fine e solubile.","Il formaggio presenta una texture morbida, pastosa, con grana molto fine e solubile."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2a_306_fetta.bmp,Texture,"Texture granulosa e pastosa, con poca umidità.","Il formaggio presenta una texture granulosa e pastosa, con poca umidità."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2a_306_fetta.bmp,Texture,"Texture morbida, poco granulosa, con cristalli presenti.","Il formaggio presenta una texture morbida, poco granulosa, con cristalli presenti."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2a_306_fetta.bmp,Texture,"Texture morbida, sufficientemente cedevole e friabile, con struttura fine e pochi cristalli presenti.","Il formaggio presenta una texture morbida, sufficientemente cedevole e friabile, con struttura fine e pochi cristalli presenti."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2a_306_fetta.bmp,Texture,"Texture poco strutturata, leggermente cedevole e poco granulosa.","Il formaggio presenta una texture poco strutturata, leggermente cedevole e poco granulosa."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P2a_306_fetta.bmp,Texture,Texture abbastanza solubile.,Il formaggio presenta una texture abbastanza solubile.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5b_326_fetta.bmp,Texture,"Texture morbida, pastosa e asciutta.","Il formaggio presenta una texture morbida, pastosa e asciutta."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5b_326_fetta.bmp,Texture,Texture con pochi cristalli e struttura presente.,Il formaggio presenta una texture con pochi cristalli e struttura presente.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5b_326_fetta.bmp,Texture,Texture troppo asciutta e poco solubile.,Il formaggio presenta una texture troppo asciutta e poco solubile.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5b_326_fetta.bmp,Texture,"Texture morbida, poca grana, qualche cristallo e poco solubile.","Il formaggio presenta una texture morbida, poca grana, qualche cristallo e poco solubile."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5b_326_fetta.bmp,Texture,Texture molle con qualche granello di tirosina.,Il formaggio presenta una texture molle con qualche granello di tirosina.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5b_326_fetta.bmp,Texture,Texture tenera con cristalli.,Il formaggio presenta una texture tenera con cristalli.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5b_326_fetta.bmp,Texture,"Texture compatta, leggermente umida e adesiva.","Il formaggio presenta una texture compatta, leggermente umida e adesiva."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5b_326_fetta.bmp,Texture,Texture abbastanza solubile.,Il formaggio presenta una texture abbastanza solubile.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,"Texture abbastanza dura, umida, con grana fine e solubile.","Il formaggio presenta una texture abbastanza dura, umida, con grana fine e solubile."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,Texture con poca microstruttura e cristalli.,Il formaggio presenta una texture con poca microstruttura e cristalli.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,Texture leggermente asciutta e nel complesso ben strutturata.,Il formaggio presenta una texture leggermente asciutta e nel complesso ben strutturata.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,"Texture asciutta, poco solubile, lascia residuo.","Il formaggio presenta una texture asciutta, poco solubile, lascia residuo."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,Texture asciutta.,Il formaggio presenta una texture asciutta.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,Texture con zone da pasta stirata.,Il formaggio presenta una texture con zone da pasta stirata.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,Texture molto pastosa.,Il formaggio presenta una texture molto pastosa.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,Texture leggermente morbida e con microstruttura carente.,Il formaggio presenta una texture leggermente morbida e con microstruttura carente.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,Texture con leggera sabbiosità finale.,Il formaggio presenta una texture con leggera sabbiosità finale.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P6a_338_fetta.bmp,Texture,Texture adesiva.,Il formaggio presenta una texture adesiva.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,Texture morbida con molti cristalli.,Il formaggio presenta una texture morbida con molti cristalli.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,Texture con scarsa microstruttura e mancanza di cristalli.,Il formaggio presenta una texture con scarsa microstruttura e mancanza di cristalli.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,Texture molto friabile e asciutta.,Il formaggio presenta una texture molto friabile e asciutta.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,Texture granulosa con cristalli evidenti e solubile.,Il formaggio presenta una texture granulosa con cristalli evidenti e solubile.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,Texture leggermente asciutta.,Il formaggio presenta una texture leggermente asciutta.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,Texture con molti granuli di tirosina.,Il formaggio presenta una texture con molti granuli di tirosina.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,"Texture molto friabile, struttura fine e quasi asciutta.","Il formaggio presenta una texture molto friabile, struttura fine e quasi asciutta."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,Texture con leggera sabbiosità finale.,Il formaggio presenta una texture con leggera sabbiosità finale.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P1b_304_grana.bmp,Texture,Texture granulosa.,Il formaggio presenta una texture granulosa.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5a_326_fetta.bmp,Texture,"Texture morbida, pastosa e asciutta.","Il formaggio presenta una texture morbida, pastosa e asciutta."
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5a_326_fetta.bmp,Texture,Texture con pochi cristalli e struttura presente.,Il formaggio presenta una texture con pochi cristalli e struttura presente.
data/images_flat/2018-2019_Trentingrana__2018-10-24__P5a_326_fetta.bmp,Texture,Texture troppo asciutta e poco solubile.,Il formaggio presenta una texture troppo asciutta e poco solubile.
