image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Profumo,Profumo intenso fruttato con note di pesca.,Il formaggio ha un profumo intenso fruttato con note di pesca.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,Sapore leggermente piccante.,Il formaggio ha un sapore leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,"Sapore amaro, piccante e acido, con mancanza di equilibrio e dolcezza.","Il formaggio ha un sapore amaro, piccante e acido, con mancanza di equilibrio e dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,Sapore acido e leggermente piccante.,Il formaggio ha un sapore acido e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,Sapore salato e piccante.,Il formaggio ha un sapore salato e piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,Sapore con punta di piccante.,Il formaggio ha un sapore con punta di piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,Sapore molto umami e piccante.,Il formaggio ha un sapore molto umami e piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,"Sapore con dolcezza media, sapidità medio bassa, umami medio, piccantezza medio bassa, abbastanza equilibrato.","Il formaggio ha un sapore con dolcezza media, sapidità medio bassa, umami medio, piccantezza medio bassa, abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Sapore,"Sapore con nota iniziale acida, nel complesso abbastanza equilibrato e senza piccantezza.","Il formaggio ha un sapore con nota iniziale acida, nel complesso abbastanza equilibrato e senza piccantezza."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Aroma,Aroma di burro con lieve sentore di piccante.,Il formaggio ha un aroma di burro con lieve sentore di piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Aroma,Aroma di burro fuso.,Il formaggio ha un aroma di burro fuso.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Aroma,"Aroma di crosta e ossidato, bruciato.","Il formaggio ha un aroma di crosta e ossidato, bruciato."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Aroma,"Aroma di frutta tropicale e ananas, frutta matura quasi fermentata con nota lattica di burro fuso.","Il formaggio ha un aroma di frutta tropicale e ananas, frutta matura quasi fermentata con nota lattica di burro fuso."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Aroma,Aroma lattico cotto.,Il formaggio ha un aroma lattico cotto.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Texture,"Texture friabile e granulosa con cristalli, leggermente asciutta, ma lascia residuo farinoso al finale.","Il formaggio presenta una texture friabile e granulosa con cristalli, leggermente asciutta, ma lascia residuo farinoso al finale."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Texture,"Texture friabile, buona microstruttura, umida, con cristalli presenti.","Il formaggio presenta una texture friabile, buona microstruttura, umida, con cristalli presenti."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Texture,Texture friabile con cristalli presenti e scarsa solubilità.,Il formaggio presenta una texture friabile con cristalli presenti e scarsa solubilità.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Texture,Texture con buona grana e solubile.,Il formaggio presenta una texture con buona grana e solubile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Texture,"Texture moderatamente dura, friabile, grossolana, abbastanza solubile, con parecchi cristalli.","Il formaggio presenta una texture moderatamente dura, friabile, grossolana, abbastanza solubile, con parecchi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Texture,"Texture mediamente granulosa e umida, con pochi microcristalli e solubilità medio-bassa.","Il formaggio presenta una texture mediamente granulosa e umida, con pochi microcristalli e solubilità medio-bassa."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Texture,Texture con cristalli di grana.,Il formaggio presenta una texture con cristalli di grana.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Texture,Texture che lascia bocca pulita.,Il formaggio ha una texture che lascia bocca pulita.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Spessore della Crosta,Crosta spessa.,La crosta del formaggio è spessa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Spessore della Crosta,Crosta mediamente spessa con sottocrosta marcata soprattutto sugli angoli.,La crosta del formaggio è mediamente spessa con sottocrosta marcata soprattutto sugli angoli.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Spessore della Crosta,Crosta spessa.,La crosta del formaggio è spessa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Spessore della Crosta,Crosta sottile.,La crosta del formaggio è sottile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Struttura della Pasta,"Pasta con frattura regolare, grana grossolana e piccoli cristalli.","La pasta del formaggio presenta frattura regolare, grana grossolana e piccoli cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Struttura della Pasta,Pasta con grana regolare tendente al fine.,La pasta del formaggio presenta grana regolare tendente al fine.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Struttura della Pasta,Pasta con frattura regolare e grana medio fine.,La pasta del formaggio presenta frattura regolare e grana medio fine.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Struttura della Pasta,Pasta disomogenea.,La pasta del formaggio è disomogenea.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Struttura della Pasta,Pasta con frattura regolare e grana media non omogenea.,La pasta del formaggio presenta frattura regolare e grana media non omogenea.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Struttura della Pasta,Pasta granulosa con frattura regolare.,La pasta del formaggio è granulosa con frattura regolare.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Struttura della Pasta,"Pasta con frattura regolare, grana a tratti ben strutturata e a tratti grossolana.","La pasta del formaggio presenta frattura regolare, grana a tratti ben strutturata e a tratti grossolana."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Struttura della Pasta,"Pasta con frattura regolare, granulosa, priva di occhiatura.","La pasta del formaggio presenta frattura regolare, granulosa, priva di occhiatura."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,Pasta tendente al rosato con fascia più chiara.,La pasta del formaggio è tendente al rosato con fascia più chiara.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,"Pasta con colore non uniforme: una porzione verso il piatto e uno scalzo più chiara, il resto leggermente più saturo.","La pasta del formaggio presenta colore non uniforme: una porzione verso il piatto e uno scalzo più chiara, il resto leggermente più saturo."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,Pasta con lieve alone centrale.,La pasta del formaggio presenta lieve alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,Pasta di colore leggermente disomogeneo.,La pasta del formaggio è di colore leggermente disomogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,Pasta di colore carico ma omogeneo.,La pasta del formaggio è di colore carico ma omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,"Pasta di colore giallo abbastanza carico, leggermente alonata.","La pasta del formaggio è di colore giallo abbastanza carico, leggermente alonata."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,"Pasta di colore tendenzialmente carico, più chiara verso una faccia.","La pasta del formaggio è di colore tendenzialmente carico, più chiara verso una faccia."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,Pasta con leggero alone e colore tendente al chiaro.,La pasta del formaggio presenta leggero alone e colore tendente al chiaro.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P3a_314_fetta.bmp,Colore della Pasta,Pasta di colore paglierino chiaro omogeneo.,La pasta del formaggio è di colore paglierino chiaro omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Profumo,Profumo di crosta e brodo.,Il formaggio ha un profumo di crosta e brodo.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Profumo,Profumo delicato.,Il formaggio ha un profumo delicato.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Profumo,Profumo di crosta con note di ossidato e animale.,Il formaggio ha un profumo di crosta con note di ossidato e animale.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Profumo,Profumo poco intenso con note lattiche deboli e stantio.,Il formaggio ha un profumo poco intenso con note lattiche deboli e stantio.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Profumo,Profumo leggermente di stalla.,Il formaggio ha un profumo leggermente di stalla.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Profumo,Profumo leggero di crosta di formaggio con sentore di latte acido e panna.,Il formaggio ha un profumo leggero di crosta di formaggio con sentore di latte acido e panna.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,"Sapore equilibrato, non dolce.","Il formaggio ha un sapore equilibrato, non dolce."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,Sapore neutro.,Il formaggio ha un sapore neutro.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,"Sapore umami e salato accentuati, con una punta di acido.","Il formaggio ha un sapore umami e salato accentuati, con una punta di acido."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,"Sapore con dolcezza media, sapidità medio-alta, umami medio e piccantezza media, abbastanza equilibrato.","Il formaggio ha un sapore con dolcezza media, sapidità medio-alta, umami medio e piccantezza media, abbastanza equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Sapore,Sapore con nota acida iniziale seguita da salato e dolce.,Il formaggio ha un sapore con nota acida iniziale seguita da salato e dolce.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Aroma,Aroma poco intenso.,Il formaggio ha un aroma poco intenso.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Aroma,Aroma con una punta acida e di crosta.,Il formaggio ha un aroma con una punta acida e di crosta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Aroma,Aroma leggermente stantio.,Il formaggio ha un aroma leggermente stantio.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Aroma,"Aroma erbaceo e vegetale, non del tutto tipico del grana.","Il formaggio ha un aroma erbaceo e vegetale, non del tutto tipico del grana."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Aroma,Aroma di burro e lesso con note ossiadate e di crosta.,Il formaggio ha un aroma di burro e lesso con note ossiadate e di crosta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Aroma,Aroma di burro fuso e fruttato con note lattiche pronunciate.,Il formaggio ha un aroma di burro fuso e fruttato con note lattiche pronunciate.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Aroma,"Aroma lattico cotto, tostato e leggero, con note fruttate.","Il formaggio ha un aroma lattico cotto, tostato e leggero, con note fruttate."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,"Texture umida, compatta, con cristalli poco solubili.","Il formaggio presenta una texture umida, compatta, con cristalli poco solubili."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,"Texture friabile, microstruttura fine, con pochi granuli percettibili.","Il formaggio presenta una texture friabile, microstruttura fine, con pochi granuli percettibili."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,"Texture friabile, con microstruttura presente, cristalli e buona solubilità.","Il formaggio presenta una texture friabile, con microstruttura presente, cristalli e buona solubilità."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,Texture asciutta.,Il formaggio presenta una texture asciutta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,Texture leggermente pastosa e poco solubile.,Il formaggio presenta una texture leggermente pastosa e poco solubile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,"Texture abbastanza morbida e friabile, leggermente asciutta.","Il formaggio presenta una texture abbastanza morbida e friabile, leggermente asciutta."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,"Texture cedevole, ancora umida e poco solubile.","Il formaggio presenta una texture cedevole, ancora umida e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,Texture con cristalli e poca grana.,Il formaggio presenta una texture con cristalli e poca grana.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Texture,Texture che si scioglie bene in bocca.,Il formaggio ha una texture che si scioglie bene in bocca.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Spessore della Crosta,Crosta con spessore più marcato nella parte piatta.,La crosta del formaggio presenta spessore più marcato nella parte piatta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Spessore della Crosta,"Crosta disomogenea tra i due piatti, mediamente spessa.","La crosta del formaggio è disomogenea tra i due piatti, mediamente spessa."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Spessore della Crosta,Crosta con spessore più marcato sulla parte piatta.,La crosta del formaggio presenta spessore più marcato sulla parte piatta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Spessore della Crosta,Crosta con spessore più marcato sulla parte piatta.,La crosta del formaggio presenta spessore più marcato sulla parte piatta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Spessore della Crosta,"Crosta con scalzo poco pronunciato, molto più sottile rispetto all'altro lato, mediamente spessa.","La crosta del formaggio presenta scalzo poco pronunciato, molto più sottile rispetto all'altro lato, mediamente spessa."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,Pasta con numerosi piccoli strappi e bella grana.,La pasta del formaggio presenta numerosi piccoli strappi e bella grana.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,"Pasta con numerosi tagli e fessure sottili in varie direzioni, grana non omogenea e frattura discreta.","La pasta del formaggio presenta numerosi tagli e fessure sottili in varie direzioni, grana non omogenea e frattura discreta."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,Pasta con frattura irregolare e crepe interne.,La pasta del formaggio presenta frattura irregolare e crepe interne.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,Pasta con diverse fratture.,La pasta del formaggio presenta diverse fratture.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,"Pasta con grana grossa e omogenea, ma con numerosi spacchi e sfoglie.","La pasta del formaggio presenta grana grossa e omogenea, ma con numerosi spacchi e sfoglie."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,"Pasta con frattura irregolare, stirata, con fessure.","La pasta del formaggio presenta frattura irregolare, stirata, con fessure."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,Pasta granulosa con grana non sempre ben definita e presenza di spacco centrale.,La pasta del formaggio è granulosa con grana non sempre ben definita e presenza di spacco centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,"Pasta con tante fessure, frattura grossolana e grana grossolana.","La pasta del formaggio presenta tante fessure, frattura grossolana e grana grossolana."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Struttura della Pasta,Pasta con frattura abbastanza omogenea e due grosse fessure al centro.,La pasta del formaggio presenta frattura abbastanza omogenea e due grosse fessure al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,"Pasta di colore carico tendente al grigio, più chiara nella zona sotto il piatto.","La pasta del formaggio è di colore carico tendente al grigio, più chiara nella zona sotto il piatto."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,"Pasta con colore non omogeneo, poco carico.","La pasta del formaggio presenta colore non omogeneo, poco carico."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,Pasta con alone scuro.,La pasta del formaggio presenta alone scuro.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,Pasta di colore abbastanza omogeneo.,La pasta del formaggio è di colore abbastanza omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,Pasta di colore carico ma omogeneo.,La pasta del formaggio è di colore carico ma omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,Pasta di colore giallo chiaro leggermente più carico al centro.,La pasta del formaggio è di colore giallo chiaro leggermente più carico al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,Pasta di colore carico con alone centrale più scuro.,La pasta del formaggio è di colore carico con alone centrale più scuro.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,Pasta di colore carico con alone centrale.,La pasta del formaggio è di colore carico con alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P5b_330_grana.bmp,Colore della Pasta,"Pasta di colore paglierino carico, omogeneo.","La pasta del formaggio è di colore paglierino carico, omogeneo."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Profumo,Profumo leggero.,Il formaggio ha un profumo leggero.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Profumo,Profumo leggero.,Il formaggio ha un profumo leggero.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Profumo,Profumo di panna.,Il formaggio ha un profumo di panna.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Profumo,Profumo di crosta.,Il formaggio ha un profumo di crosta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Profumo,Profumo leggero di cotto e ossidato.,Il formaggio ha un profumo leggero di cotto e ossidato.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Profumo,Profumo ossidato.,Il formaggio ha un profumo ossidato.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Profumo,"Profumo di burro fuso e latte cotto con lieve nota di bruciato, intensità moderata.","Il formaggio ha un profumo di burro fuso e latte cotto con lieve nota di bruciato, intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Profumo,"Profumo fruttato e tostato, leggermente lattico fresco.","Il formaggio ha un profumo fruttato e tostato, leggermente lattico fresco."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,Sapore piccante e acre in gola.,Il formaggio ha un sapore piccante e acre in gola.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,"Sapore acido, non dolce e scarno.","Il formaggio ha un sapore acido, non dolce e scarno."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,Sapore acido.,Il formaggio ha un sapore acido.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,Sapore molto umami e leggermente piccante.,Il formaggio ha un sapore molto umami e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,Sapore dolce sapido con umami medio e piccantezza poco marcata.,Il formaggio ha un sapore dolce sapido con umami medio e piccantezza poco marcata.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,Sapore non equilibrato e amaro.,Il formaggio ha un sapore non equilibrato e amaro.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Sapore,Sapore con acidità iniziale leggermente pungente.,Il formaggio ha un sapore con acidità iniziale leggermente pungente.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Aroma,Aroma leggero con una nota di formaggio cotto.,Il formaggio ha un aroma leggero con una nota di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Aroma,Aroma di crosta di formaggio.,Il formaggio ha un aroma di crosta di formaggio.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Aroma,Aroma di crosta.,Il formaggio ha un aroma di crosta.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Aroma,"Aroma di crosta, cotto e ossidato.","Il formaggio ha un aroma di crosta, cotto e ossidato."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Aroma,"Aroma lattico prevalente con burro fuso, latte cotto, brodo di carne e nota vegetale di fieno.","Il formaggio ha un aroma lattico prevalente con burro fuso, latte cotto, brodo di carne e nota vegetale di fieno."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Aroma,Aroma di formaggio fuso.,Il formaggio ha un aroma di formaggio fuso.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,"Texture granulosa con cristalli piccoli, solubile.","Il formaggio presenta una texture granulosa con cristalli piccoli, solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,Texture secca.,Il formaggio presenta una texture secca.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,Texture con buona friabilità e microstruttura assente.,Il formaggio presenta una texture con buona friabilità e microstruttura assente.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,Texture leggermente gommosa.,Il formaggio presenta una texture leggermente gommosa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,Texture poco solubile.,Il formaggio presenta una texture poco solubile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,"Texture dura, microstruttura grossolana, asciutta, poco solubile e con cristalli abbondanti.","Il formaggio presenta una texture dura, microstruttura grossolana, asciutta, poco solubile e con cristalli abbondanti."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,"Texture dura, friabile, granulosa e solubile, con pochi microcristalli.","Il formaggio presenta una texture dura, friabile, granulosa e solubile, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,"Texture non gommosa, con grana.","Il formaggio presenta una texture non gommosa, con grana."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Texture,Texture che lascia bocca pulita.,Il formaggio ha una texture che lascia bocca pulita.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Spessore della Crosta,Crosta con spessore più marcato su un lato e agli angoli.,La crosta del formaggio presenta spessore più marcato su un lato e agli angoli.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Spessore della Crosta,Crosta sottile.,La crosta del formaggio è sottile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Spessore della Crosta,"Crosta abbastanza omogenea, leggermente più carico al centro.","La crosta del formaggio è abbastanza omogenea, leggermente più carico al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Spessore della Crosta,Crosta sottile.,La crosta del formaggio è sottile.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura irregolare caratterizzata da profondi avvallamenti, uno strappo e microocchiatura fitta al centro.","La pasta del formaggio presenta frattura irregolare caratterizzata da profondi avvallamenti, uno strappo e microocchiatura fitta al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Struttura della Pasta,"Pasta con frattura irregolare da bombardamento, grana fine e piuttosto omogenea.","La pasta del formaggio presenta frattura irregolare da bombardamento, grana fine e piuttosto omogenea."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Struttura della Pasta,Pasta gessata.,La pasta del formaggio è gessata.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Struttura della Pasta,Pasta con frattura irregolare e microocchiatura diffusa.,La pasta del formaggio presenta frattura irregolare e microocchiatura diffusa.
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura, una fessura e struttura grossolana.","La pasta del formaggio presenta microocchiatura, una fessura e struttura grossolana."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Struttura della Pasta,"Pasta con qualche microocchiatura e uno spacco, struttura media e regolare.","La pasta del formaggio presenta qualche microocchiatura e uno spacco, struttura media e regolare."
data/images_flat/2018-2019_Trentingrana__2019-02-20__P2b_313_fetta.bmp,Struttura della Pasta,Pasta con frattura irregolare e leggera microocchiatura.,La pasta del formaggio presenta frattura irregolare e leggera microocchiatura.
